,energy,playlist_genre
6045,0.407,r&b
6046,0.625,r&b
6077,0.581,r&b
6078,0.307,r&b
6079,0.214,r&b
6080,0.234,r&b
6081,0.447,r&b
6082,0.843,r&b
6086,0.577,r&b
6087,0.557,r&b
6088,0.111,r&b
6089,0.269,r&b
6090,0.685,r&b
6091,0.462,r&b
6107,0.57,r&b
6110,0.248,r&b
6111,0.245,r&b
6112,0.235,r&b
6113,0.34,r&b
6114,0.0565,r&b
6295,0.557,r&b
6296,0.674,r&b
6297,0.766,r&b
6299,0.752,r&b
6300,0.737,r&b
6307,0.719,r&b
6308,0.697,r&b
6309,0.452,r&b
6310,0.599,r&b
6311,0.667,r&b
6312,0.705,r&b
6313,0.53,r&b
6314,0.664,r&b
6315,0.683,r&b
6316,0.796,r&b
6317,0.634,r&b
6318,0.768,r&b
6319,0.751,r&b
6320,0.71,r&b
6321,0.799,r&b
6322,0.839,r&b
6323,0.527,r&b
6324,0.734,r&b
6325,0.544,r&b
6326,0.497,r&b
6327,0.703,r&b
6328,0.817,r&b
6329,0.696,r&b
6330,0.621,r&b
6331,0.524,r&b
6332,0.837,r&b
6333,0.547,r&b
6334,0.658,r&b
6335,0.707,r&b
6336,0.699,r&b
6337,0.92,r&b
6338,0.827,r&b
6339,0.8,r&b
6340,0.672,r&b
6341,0.883,r&b
6342,0.652,r&b
6343,0.834,r&b
6344,0.684,r&b
6345,0.702,r&b
6346,0.827,r&b
6347,0.707,r&b
6348,0.668,r&b
6349,0.834,r&b
6350,0.693,r&b
6351,0.819,r&b
6721,0.832,r&b
6722,0.602,r&b
6723,0.301,r&b
6724,0.501,r&b
6725,0.411,r&b
6726,0.563,r&b
6727,0.434,r&b
6728,0.572,r&b
6768,0.446,r&b
6769,0.834,r&b
6770,0.668,r&b
6771,0.378,r&b
6772,0.582,r&b
6773,0.409,r&b
6774,0.645,r&b
6775,0.456,r&b
6776,0.557,r&b
6777,0.392,r&b
6778,0.759,r&b
6779,0.689,r&b
6780,0.66,r&b
6781,0.594,r&b
6782,0.715,r&b
6783,0.473,r&b
6784,0.818,r&b
6785,0.625,r&b
6786,0.516,r&b
6787,0.228,r&b
6788,0.0323,r&b
6789,0.518,r&b
6790,0.186,r&b
6791,0.326,r&b
6806,0.416,r&b
6807,0.433,r&b
6808,0.391,r&b
6809,0.0767,r&b
6810,0.0797,r&b
6811,0.378,r&b
6835,0.378,r&b
6837,0.655,r&b
6838,0.599,r&b
6839,0.56,r&b
6840,0.679,r&b
6841,0.398,r&b
6842,0.428,r&b
6851,0.837,r&b
6856,0.707,r&b
6860,0.699,r&b
6861,0.548,r&b
6862,0.51,r&b
6863,0.61,r&b
6864,0.76,r&b
6865,0.121,r&b
6866,0.561,r&b
6867,0.339,r&b
6868,0.921,r&b
6869,0.501,r&b
6870,0.386,r&b
6871,0.292,r&b
6873,0.311,r&b
6874,0.192,r&b
6875,0.121,r&b
6880,0.766,r&b
6883,0.354,r&b
6884,0.341,r&b
6885,0.0858,r&b
6886,0.421,r&b
6888,0.525,r&b
7077,0.354,r&b
7078,0.481,r&b
7079,0.473,r&b
7096,0.432,r&b
7130,0.518,r&b
7131,0.437,r&b
7132,0.715,r&b
7143,0.559,r&b
7144,0.328,r&b
7145,0.62,r&b
7146,0.587,r&b
7147,0.616,r&b
7148,0.556,r&b
7149,0.694,r&b
7203,0.535,r&b
7204,0.607,r&b
7205,0.693,r&b
7206,0.386,r&b
7207,0.629,r&b
7208,0.779,r&b
7209,0.722,r&b
7210,0.676,r&b
7218,0.69,r&b
7221,0.532,r&b
7222,0.851,r&b
7223,0.386,r&b
7224,0.464,r&b
7225,0.709,r&b
7226,0.304,r&b
7227,0.711,r&b
7228,0.751,r&b
7229,0.31,r&b
7233,0.427,r&b
7234,0.585,r&b
7235,0.352,r&b
7236,0.709,r&b
7237,0.512,r&b
7238,0.652,r&b
7244,0.754,r&b
7246,0.45,r&b
7250,0.476,r&b
7251,0.769,r&b
7252,0.515,r&b
7253,0.62,r&b
7254,0.473,r&b
7255,0.413,r&b
7256,0.608,r&b
7495,0.458,r&b
7496,0.423,r&b
7497,0.669,r&b
7498,0.708,r&b
7499,0.595,r&b
7500,0.627,r&b
7501,0.361,r&b
7502,0.563,r&b
7509,0.606,r&b
7510,0.714,r&b
7511,0.532,r&b
7512,0.674,r&b
7526,0.791,r&b
7531,0.475,r&b
7532,0.727,r&b
7533,0.675,r&b
7534,0.601,r&b
7535,0.802,r&b
7536,0.536,r&b
7537,0.76,r&b
7538,0.647,r&b
7539,0.652,r&b
7540,0.722,r&b
7541,0.505,r&b
7544,0.636,r&b
7545,0.702,r&b
7546,0.796,r&b
7547,0.635,r&b
7553,0.645,r&b
7554,0.562,r&b
7555,0.759,r&b
7556,0.76,r&b
7564,0.584,r&b
7565,0.456,r&b
7566,0.403,r&b
7567,0.477,r&b
7568,0.572,r&b
7569,0.561,r&b
7570,0.476,r&b
7582,0.525,r&b
7583,0.502,r&b
7597,0.518,r&b
7598,0.504,r&b
7599,0.37,r&b
7601,0.638,r&b
7602,0.61,r&b
7603,0.649,r&b
7604,0.719,r&b
7605,0.895,r&b
7606,0.674,r&b
7615,0.236,r&b
7616,0.692,r&b
7617,0.604,r&b
7951,0.654,r&b
7952,0.687,r&b
7953,0.59,r&b
7954,0.479,r&b
7955,0.533,r&b
7956,0.433,r&b
7957,0.515,r&b
7958,0.621,r&b
7987,0.527,r&b
7994,0.817,r&b
7995,0.566,r&b
7996,0.639,r&b
8005,0.548,r&b
8006,0.516,r&b
8007,0.521,r&b
8008,0.538,r&b
8035,0.634,r&b
8036,0.63,r&b
8047,0.578,r&b
8051,0.479,r&b
8052,0.797,r&b
8062,0.62,r&b
8063,0.658,r&b
8099,0.777,r&b
8109,0.58,r&b
8111,0.795,r&b
8112,0.606,r&b
8113,0.535,r&b
8114,0.734,r&b
8115,0.808,r&b
8116,0.653,r&b
8117,0.68,r&b
8118,0.538,r&b
8119,0.293,r&b
8120,0.577,r&b
8121,0.757,r&b
8133,0.53,r&b
8134,0.679,r&b
8135,0.606,r&b
8137,0.552,r&b
8138,0.536,r&b
8139,0.504,r&b
8140,0.647,r&b
8141,0.463,r&b
8142,0.532,r&b
8143,0.905,r&b
8144,0.765,r&b
8145,0.883,r&b
8436,0.427,r&b
8437,0.543,r&b
8438,0.529,r&b
8439,0.275,r&b
8440,0.391,r&b
8441,0.871,r&b
8442,0.416,r&b
8443,0.65,r&b
8444,0.545,r&b
8445,0.454,r&b
8446,0.292,r&b
8447,0.43,r&b
8448,0.332,r&b
8449,0.353,r&b
8450,0.515,r&b
8451,0.619,r&b
8452,0.307,r&b
8453,0.233,r&b
8454,0.345,r&b
8455,0.556,r&b
8460,0.648,r&b
8461,0.768,r&b
8462,0.388,r&b
8463,0.617,r&b
8464,0.394,r&b
8476,0.379,r&b
8477,0.587,r&b
8478,0.502,r&b
8479,0.22,r&b
8595,0.402,r&b
8596,0.831,r&b
8597,0.636,r&b
8604,0.446,r&b
8605,0.477,r&b
8606,0.641,r&b
8607,0.33,r&b
8608,0.176,r&b
8609,0.625,r&b
8610,0.414,r&b
8611,0.627,r&b
8612,0.748,r&b
8613,0.624,r&b
8614,0.31,r&b
8615,0.459,r&b
8616,0.541,r&b
8617,0.263,r&b
8618,0.687,r&b
8619,0.51,r&b
8620,0.482,r&b
8621,0.371,r&b
8622,0.675,r&b
8623,0.552,r&b
8624,0.402,r&b
8625,0.21,r&b
8626,0.492,r&b
8627,0.437,r&b
8628,0.616,r&b
8629,0.395,r&b
8630,0.478,r&b
8631,0.75,r&b
8632,0.558,r&b
8633,0.362,r&b
8634,0.503,r&b
8635,0.459,r&b
8636,0.609,r&b
8637,0.62,r&b
8638,0.77,r&b
8639,0.384,r&b
8640,0.518,r&b
8641,0.516,r&b
8642,0.506,r&b
8643,0.203,r&b
8644,0.366,r&b
8645,0.812,r&b
8646,0.399,r&b
8647,0.402,r&b
8648,0.179,r&b
8649,0.526,r&b
8650,0.346,r&b
8651,0.692,r&b
8652,0.536,r&b
8653,0.506,r&b
8654,0.403,r&b
8655,0.566,r&b
8656,0.585,r&b
8657,0.42,r&b
8658,0.555,r&b
8659,0.594,r&b
8660,0.525,r&b
8661,0.534,r&b
8662,0.384,r&b
8663,0.817,r&b
8664,0.344,r&b
8665,0.367,r&b
8666,0.297,r&b
8667,0.709,r&b
8668,0.644,r&b
8669,0.542,r&b
8670,0.511,r&b
8675,0.543,r&b
8676,0.59,r&b
8677,0.782,r&b
8679,0.416,r&b
8680,0.651,r&b
8681,0.528,r&b
8682,0.797,r&b
8683,0.673,r&b
8684,0.434,r&b
8685,0.496,r&b
8741,0.493,r&b
8742,0.455,r&b
8743,0.778,r&b
8753,0.544,r&b
8754,0.404,r&b
8755,0.385,r&b
8849,0.584,r&b
8850,0.678,r&b
8851,0.547,r&b
8852,0.296,r&b
8853,0.648,r&b
8854,0.26,r&b
8859,0.449,r&b
8860,0.707,r&b
8861,0.482,r&b
8865,0.906,r&b
8866,0.558,r&b
8867,0.368,r&b
8868,0.667,r&b
8878,0.594,r&b
8879,0.633,r&b
8880,0.82,r&b
8881,0.58,r&b
8882,0.605,r&b
8883,0.481,r&b
8884,0.579,r&b
8885,0.61,r&b
8890,0.651,r&b
8898,0.614,r&b
8899,0.64,r&b
8900,0.746,r&b
8901,0.414,r&b
8902,0.456,r&b
8903,0.693,r&b
8904,0.104,r&b
8905,0.493,r&b
8907,0.412,r&b
8908,0.677,r&b
8909,0.583,r&b
8910,0.389,r&b
8911,0.319,r&b
8912,0.458,r&b
8913,0.731,r&b
8914,0.549,r&b
8915,0.479,r&b
8916,0.406,r&b
8922,0.477,r&b
8923,0.456,r&b
8924,0.429,r&b
8925,0.596,r&b
8963,0.57,r&b
8975,0.428,r&b
8976,0.412,r&b
8977,0.676,r&b
8978,0.62,r&b
8979,0.588,r&b
8980,0.616,r&b
8981,0.715,r&b
8982,0.69,r&b
8983,0.594,r&b
8984,0.23,r&b
8985,0.368,r&b
8987,0.362,r&b
8988,0.644,r&b
9182,0.279,r&b
9183,0.72,r&b
9184,0.133,r&b
9185,0.215,r&b
9186,0.527,r&b
9187,0.403,r&b
9188,0.126,r&b
9189,0.456,r&b
9190,0.227,r&b
9191,0.426,r&b
9205,0.566,r&b
9206,0.429,r&b
9207,0.215,r&b
9208,0.191,r&b
9209,0.113,r&b
9210,0.412,r&b
9215,0.437,r&b
9216,0.0647,r&b
9217,0.198,r&b
9218,0.347,r&b
9219,0.267,r&b
9220,0.193,r&b
9221,0.521,r&b
9222,0.16,r&b
9223,0.512,r&b
9224,0.327,r&b
9225,0.573,r&b
9226,0.518,r&b
9227,0.285,r&b
9228,0.481,r&b
9229,0.314,r&b
9230,0.368,r&b
9231,0.686,r&b
9232,0.263,r&b
9233,0.0586,r&b
9234,0.122,r&b
9235,0.504,r&b
9236,0.157,r&b
9238,0.222,r&b
9239,0.559,r&b
9240,0.518,r&b
9241,0.477,r&b
9242,0.54,r&b
9243,0.316,r&b
9247,0.506,r&b
9248,0.481,r&b
9249,0.496,r&b
9257,0.436,r&b
9264,0.153,r&b
9265,0.258,r&b
9311,0.318,r&b
9312,0.0561,r&b
9313,0.423,r&b
9314,0.305,r&b
9315,0.151,r&b
9336,0.686,r&b
9337,0.343,r&b
9338,0.557,r&b
9339,0.56,r&b
9340,0.592,r&b
9341,0.351,r&b
9342,0.568,r&b
9406,0.557,r&b
9419,0.971,r&b
9420,0.566,r&b
9421,0.5,r&b
9426,0.44,r&b
9427,0.458,r&b
9428,0.498,r&b
9429,0.479,r&b
9430,0.55,r&b
9431,0.601,r&b
9432,0.468,r&b
9446,0.365,r&b
9447,0.461,r&b
9448,0.499,r&b
9449,0.603,r&b
9450,0.317,r&b
9451,0.868,r&b
9452,0.768,r&b
9457,0.496,r&b
9458,0.448,r&b
9459,0.524,r&b
9460,0.899,r&b
9461,0.989,r&b
9462,0.666,r&b
9463,0.755,r&b
9472,0.627,r&b
9473,0.871,r&b
9474,0.54,r&b
9475,0.515,r&b
9476,0.608,r&b
9477,0.989,r&b
9498,0.608,r&b
9499,0.72,r&b
9500,0.57,r&b
9512,0.5,r&b
9513,0.52,r&b
9514,0.651,r&b
9515,0.728,r&b
9516,0.535,r&b
9517,0.708,r&b
9518,0.681,r&b
9519,0.614,r&b
9520,0.878,r&b
9521,0.519,r&b
9522,0.843,r&b
9523,0.674,r&b
9531,0.639,r&b
9532,0.744,r&b
9533,0.574,r&b
9541,0.649,r&b
9631,0.557,r&b
9632,0.445,r&b
9633,0.433,r&b
9634,0.469,r&b
9635,0.518,r&b
9636,0.458,r&b
9684,0.38,r&b
9685,0.364,r&b
9686,0.525,r&b
9687,0.561,r&b
9688,0.423,r&b
9697,0.505,r&b
9706,0.684,r&b
9707,0.604,r&b
9708,0.44,r&b
9709,0.558,r&b
9710,0.467,r&b
9711,0.583,r&b
9712,0.665,r&b
9713,0.334,r&b
9714,0.413,r&b
9715,0.719,r&b
9716,0.32,r&b
9717,0.602,r&b
9718,0.384,r&b
9719,0.897,r&b
9720,0.279,r&b
9721,0.322,r&b
9722,0.511,r&b
9723,0.598,r&b
9724,0.507,r&b
9725,0.572,r&b
9726,0.219,r&b
9727,0.476,r&b
9728,0.326,r&b
9729,0.572,r&b
9740,0.662,r&b
9741,0.346,r&b
9758,0.226,r&b
9759,0.598,r&b
9770,0.501,r&b
9771,0.499,r&b
9772,0.226,r&b
9778,0.149,r&b
9779,0.472,r&b
9780,0.284,r&b
9781,0.425,r&b
9782,0.328,r&b
9783,0.367,r&b
9784,0.349,r&b
9785,0.323,r&b
9786,0.644,r&b
9788,0.402,r&b
9789,0.242,r&b
9790,0.437,r&b
9791,0.239,r&b
9792,0.438,r&b
9793,0.431,r&b
9794,0.385,r&b
9795,0.494,r&b
9796,0.357,r&b
9797,0.5,r&b
9798,0.526,r&b
9799,0.769,r&b
9800,0.226,r&b
9801,0.675,r&b
9802,0.513,r&b
9803,0.468,r&b
9804,0.57,r&b
9805,0.459,r&b
9806,0.735,r&b
9807,0.132,r&b
9808,0.449,r&b
9811,0.46,r&b
9812,0.621,r&b
9813,0.833,r&b
9814,0.655,r&b
9815,0.569,r&b
9816,0.844,r&b
9817,0.7,r&b
9818,0.895,r&b
9819,0.685,r&b
9820,0.651,r&b
9821,0.768,r&b
9824,0.676,r&b
9825,0.683,r&b
9829,0.715,r&b
9830,0.76,r&b
9831,0.859,r&b
9832,0.727,r&b
9833,0.543,r&b
9878,0.622,r&b
9879,0.722,r&b
9880,0.44,r&b
9881,0.464,r&b
9882,0.683,r&b
9883,0.74,r&b
9888,0.579,r&b
9889,0.666,r&b
9890,0.531,r&b
9903,0.57,r&b
9904,0.587,r&b
9905,0.513,r&b
9906,0.568,r&b
9907,0.621,r&b
9908,0.399,r&b
9909,0.563,r&b
9912,0.714,r&b
9915,0.493,r&b
9916,0.67,r&b
9917,0.492,r&b
9918,0.535,r&b
9919,0.68,r&b
9938,0.659,r&b
9939,0.395,r&b
9993,0.651,r&b
9994,0.522,r&b
10000,0.387,r&b
10023,0.887,r&b
10024,0.558,r&b
10025,0.904,r&b
10026,0.591,r&b
10027,0.604,r&b
10028,0.587,r&b
10029,0.353,r&b
10030,0.585,r&b
10031,0.684,r&b
10032,0.592,r&b
10046,0.629,r&b
10056,0.621,r&b
10150,0.603,r&b
10151,0.804,r&b
10152,0.654,r&b
10153,0.844,r&b
10159,0.254,r&b
10160,0.39,r&b
10161,0.416,r&b
10162,0.662,r&b
10163,0.736,r&b
10164,0.52,r&b
10165,0.364,r&b
10166,0.694,r&b
10167,0.245,r&b
10168,0.678,r&b
10169,0.412,r&b
10170,0.559,r&b
10171,0.56,r&b
10172,0.632,r&b
10173,0.376,r&b
10174,0.474,r&b
10175,0.58,r&b
10176,0.763,r&b
10179,0.765,r&b
10180,0.583,r&b
10181,0.866,r&b
10182,0.518,r&b
10183,0.703,r&b
10184,0.772,r&b
10185,0.88,r&b
10186,0.738,r&b
10187,0.826,r&b
10188,0.444,r&b
10189,0.686,r&b
10190,0.387,r&b
10191,0.767,r&b
10192,0.532,r&b
10193,0.661,r&b
10194,0.513,r&b
10195,0.724,r&b
10196,0.844,r&b
10197,0.635,r&b
10198,0.651,r&b
10199,0.726,r&b
10200,0.781,r&b
10201,0.491,r&b
10202,0.496,r&b
10204,0.742,r&b
10205,0.67,r&b
10206,0.715,r&b
10207,0.404,r&b
10208,0.534,r&b
10209,0.664,r&b
10210,0.59,r&b
10211,0.714,r&b
10212,0.658,r&b
10213,0.554,r&b
10214,0.538,r&b
10215,0.839,r&b
10216,0.667,r&b
10217,0.582,r&b
10221,0.726,r&b
10222,0.721,r&b
10223,0.833,r&b
10224,0.7,r&b
10229,0.663,r&b
10230,0.567,r&b
10231,0.691,r&b
10232,0.641,r&b
10233,0.736,r&b
10236,0.707,r&b
10237,0.574,r&b
10242,0.882,r&b
10243,0.677,r&b
10253,0.507,r&b
10254,0.658,r&b
10255,0.656,r&b
10256,0.505,r&b
10257,0.519,r&b
10258,0.363,r&b
10259,0.446,r&b
10260,0.715,r&b
10261,0.534,r&b
10262,0.616,r&b
10263,0.707,r&b
10264,0.629,r&b
10265,0.713,r&b
10266,0.726,r&b
10273,0.612,r&b
10274,0.375,r&b
10275,0.787,r&b
10276,0.703,r&b
10277,0.276,r&b
10278,0.253,r&b
10279,0.408,r&b
10280,0.407,r&b
10281,0.602,r&b
10282,0.452,r&b
10283,0.377,r&b
10284,0.81,r&b
10285,0.572,r&b
10286,0.527,r&b
10287,0.472,r&b
10288,0.465,r&b
10289,0.614,r&b
10290,0.633,r&b
10291,0.694,r&b
10292,0.457,r&b
10293,0.408,r&b
10294,0.574,r&b
10295,0.525,r&b
10296,0.358,r&b
10297,0.37,r&b
10298,0.446,r&b
10299,0.583,r&b
10300,0.524,r&b
10305,0.704,r&b
10306,0.753,r&b
10307,0.466,r&b
10308,0.756,r&b
10309,0.568,r&b
10310,0.39,r&b
10311,0.499,r&b
10312,0.783,r&b
10313,0.674,r&b
10314,0.777,r&b
10315,0.672,r&b
10316,0.525,r&b
10317,0.633,r&b
10321,0.496,r&b
10322,0.622,r&b
10339,0.537,r&b
10340,0.583,r&b
10341,0.71,r&b
10342,0.626,r&b
10343,0.81,r&b
10344,0.646,r&b
10345,0.539,r&b
10346,0.578,r&b
10347,0.523,r&b
11203,0.39,r&b
11204,0.447,r&b
11205,0.557,r&b
11206,0.368,r&b
11207,0.433,r&b
11214,0.606,r&b
11215,0.464,r&b
11216,0.932,r&b
11217,0.959,r&b
11218,0.582,r&b
11219,0.22,r&b
11220,0.409,r&b
11221,0.574,r&b
11222,0.388,r&b
11223,0.517,r&b
11224,0.493,r&b
11225,0.851,r&b
11226,0.713,r&b
11227,0.422,r&b
11228,0.393,r&b
11231,0.578,r&b
11232,0.412,r&b
11233,0.551,r&b
11234,0.434,r&b
11235,0.428,r&b
11239,0.554,r&b
11240,0.529,r&b
11241,0.512,r&b
11242,0.795,r&b
11243,0.46,r&b
11244,0.388,r&b
11245,0.815,r&b
11256,0.489,r&b
11257,0.487,r&b
11258,0.566,r&b
11259,0.265,r&b
11260,0.288,r&b
11261,0.531,r&b
11262,0.317,r&b
11263,0.671,r&b
11264,0.419,r&b
11265,0.698,r&b
11266,0.299,r&b
11267,0.62,r&b
11268,0.755,r&b
11269,0.493,r&b
11270,0.267,r&b
11273,0.596,r&b
11274,0.335,r&b
11275,0.567,r&b
11276,0.526,r&b
11277,0.527,r&b
11281,0.33,r&b
11282,0.52,r&b
11291,0.787,r&b
11292,0.469,r&b
11293,0.953,r&b
11294,0.892,r&b
11295,0.806,r&b
11296,0.547,r&b
11297,0.399,r&b
12450,0.514,r&b
12451,0.79,r&b
12452,0.669,r&b
12453,0.45,r&b
12463,0.583,r&b
12464,0.556,r&b
12465,0.687,r&b
12466,0.481,r&b
12467,0.403,r&b
12468,0.475,r&b
12469,0.662,r&b
12470,0.412,r&b
12471,0.447,r&b
12472,0.438,r&b
12473,0.692,r&b
12474,0.458,r&b
12475,0.349,r&b
12476,0.464,r&b
12477,0.42,r&b
12478,0.493,r&b
12479,0.576,r&b
12480,0.797,r&b
12481,0.806,r&b
12482,0.592,r&b
12483,0.463,r&b
12484,0.627,r&b
12485,0.675,r&b
12486,0.403,r&b
12487,0.422,r&b
12488,0.663,r&b
12489,0.675,r&b
12490,0.443,r&b
12491,0.48,r&b
12492,0.463,r&b
12493,0.411,r&b
12494,0.509,r&b
12495,0.498,r&b
12496,0.61,r&b
12497,0.815,r&b
12504,0.61,r&b
12505,0.722,r&b
12506,0.818,r&b
12507,0.596,r&b
12508,0.531,r&b
12575,0.761,r&b
12576,0.742,r&b
12577,0.569,r&b
12578,0.663,r&b
12579,0.577,r&b
12580,0.9,r&b
12581,0.84,r&b
12582,0.473,r&b
12583,0.832,r&b
12584,0.538,r&b
12585,0.535,r&b
12586,0.641,r&b
12587,0.643,r&b
12588,0.557,r&b
12589,0.592,r&b
12590,0.843,r&b
12591,0.613,r&b
12592,0.655,r&b
12593,0.567,r&b
12594,0.483,r&b
12595,0.298,r&b
12596,0.443,r&b
12597,0.668,r&b
12598,0.467,r&b
12599,0.588,r&b
12600,0.91,r&b
12601,0.683,r&b
12602,0.669,r&b
12603,0.591,r&b
12604,0.379,r&b
12605,0.618,r&b
12606,0.74,r&b
12607,0.688,r&b
12608,0.59,r&b
12984,0.481,r&b
12985,0.658,r&b
12986,0.572,r&b
12987,0.369,r&b
12988,0.559,r&b
12989,0.378,r&b
12990,0.631,r&b
12991,0.595,r&b
12992,0.778,r&b
12995,0.899,r&b
12996,0.727,r&b
12997,0.761,r&b
12998,0.451,r&b
12999,0.563,r&b
13000,0.917,r&b
13001,0.679,r&b
13002,0.795,r&b
13003,0.625,r&b
13004,0.799,r&b
13005,0.575,r&b
13006,0.633,r&b
13007,0.729,r&b
13008,0.365,r&b
13009,0.644,r&b
13010,0.735,r&b
13011,0.479,r&b
13012,0.303,r&b
13013,0.573,r&b
13014,0.659,r&b
13015,0.81,r&b
13016,0.505,r&b
13017,0.741,r&b
13018,0.868,r&b
13019,0.899,r&b
13020,0.681,r&b
13021,0.299,r&b
13022,0.653,r&b
13023,0.462,r&b
13024,0.589,r&b
13025,0.52,r&b
13026,0.583,r&b
13027,0.626,r&b
13028,0.19,r&b
13029,0.372,r&b
13030,0.649,r&b
13031,0.709,r&b
13032,0.658,r&b
13033,0.799,r&b
13034,0.704,r&b
13042,0.715,r&b
13043,0.579,r&b
13044,0.893,r&b
13045,0.718,r&b
13056,0.842,r&b
13057,0.718,r&b
13058,0.517,r&b
13118,0.58,r&b
13119,0.619,r&b
13120,0.814,r&b
13121,0.592,r&b
13122,0.709,r&b
13133,0.394,r&b
13134,0.287,r&b
13135,0.541,r&b
13136,0.587,r&b
13137,0.274,r&b
13138,0.619,r&b
13139,0.711,r&b
13140,0.554,r&b
13141,0.699,r&b
13142,0.554,r&b
13143,0.539,r&b
13144,0.421,r&b
13145,0.713,r&b
13146,0.458,r&b
13147,0.546,r&b
13148,0.547,r&b
13149,0.352,r&b
13150,0.413,r&b
13151,0.493,r&b
13152,0.532,r&b
13153,0.338,r&b
13154,0.373,r&b
13155,0.622,r&b
13156,0.569,r&b
13157,0.644,r&b
13158,0.418,r&b
13159,0.467,r&b
13160,0.555,r&b
13161,0.664,r&b
13162,0.541,r&b
13163,0.499,r&b
13164,0.626,r&b
13165,0.593,r&b
13166,0.674,r&b
13167,0.457,r&b
13168,0.514,r&b
13169,0.508,r&b
13170,0.664,r&b
13171,0.497,r&b
13172,0.531,r&b
13173,0.525,r&b
13174,0.576,r&b
13175,0.508,r&b
13176,0.802,r&b
13177,0.228,r&b
13178,0.504,r&b
13179,0.539,r&b
13180,0.423,r&b
13181,0.347,r&b
13182,0.463,r&b
13183,0.696,r&b
13184,0.453,r&b
13185,0.263,r&b
13186,0.452,r&b
13187,0.68,r&b
13188,0.65,r&b
13189,0.439,r&b
13190,0.511,r&b
13208,0.367,r&b
13209,0.72,r&b
13210,0.814,r&b
13211,0.469,r&b
13212,0.383,r&b
13213,0.425,r&b
13214,0.475,r&b
13215,0.572,r&b
13450,0.434,r&b
13451,0.415,r&b
13452,0.374,r&b
13453,0.549,r&b
13454,0.599,r&b
14589,0.768,r&b
14590,0.61,r&b
14591,0.408,r&b
14592,0.66,r&b
14593,0.447,r&b
14596,0.626,r&b
14611,0.668,r&b
14612,0.598,r&b
14613,0.411,r&b
14614,0.493,r&b
14615,0.323,r&b
14616,0.479,r&b
14617,0.881,r&b
14618,0.621,r&b
14619,0.549,r&b
14620,0.964,r&b
14621,0.76,r&b
14622,0.622,r&b
14623,0.648,r&b
14624,0.782,r&b
14625,0.674,r&b
14626,0.815,r&b
14627,0.682,r&b
14628,0.609,r&b
14629,0.473,r&b
14630,0.467,r&b
14631,0.543,r&b
14632,0.806,r&b
14633,0.777,r&b
14634,0.775,r&b
14635,0.592,r&b
14636,0.709,r&b
14637,0.729,r&b
14638,0.54,r&b
14640,0.569,r&b
14641,0.428,r&b
14642,0.856,r&b
14643,0.473,r&b
14644,0.677,r&b
14645,0.491,r&b
14646,0.697,r&b
14647,0.816,r&b
14648,0.757,r&b
14649,0.572,r&b
14650,0.488,r&b
14651,0.715,r&b
14652,0.546,r&b
14653,0.407,r&b
14654,0.523,r&b
14655,0.563,r&b
14656,0.631,r&b
14657,0.407,r&b
14658,0.469,r&b
14659,0.723,r&b
14660,0.497,r&b
14661,0.71,r&b
14662,0.86,r&b
14663,0.628,r&b
14664,0.755,r&b
14665,0.566,r&b
14666,0.411,r&b
14667,0.578,r&b
14668,0.632,r&b
14669,0.656,r&b
14670,0.65,r&b
14682,0.636,r&b
14694,0.574,r&b
14810,0.607,r&b
14811,0.65,r&b
14812,0.749,r&b
14813,0.622,r&b
14822,0.523,r&b
14823,0.731,r&b
14824,0.59,r&b
14844,0.602,r&b
14845,0.541,r&b
14846,0.628,r&b
14847,0.421,r&b
14848,0.948,r&b
14849,0.475,r&b
14850,0.503,r&b
14851,0.569,r&b
14852,0.865,r&b
14853,0.693,r&b
14854,0.478,r&b
14855,0.515,r&b
14856,0.495,r&b
14857,0.453,r&b
14981,0.758,r&b
14993,0.425,r&b
14994,0.47,r&b
14995,0.798,r&b
14996,0.255,r&b
14997,0.484,r&b
14998,0.357,r&b
14999,0.881,r&b
15000,0.792,r&b
15001,0.162,r&b
15002,0.372,r&b
15003,0.409,r&b
15004,0.714,r&b
15005,0.666,r&b
15006,0.471,r&b
15007,0.506,r&b
15008,0.625,r&b
15009,0.499,r&b
15010,0.136,r&b
15011,0.48,r&b
15012,0.346,r&b
15013,0.508,r&b
15014,0.363,r&b
15015,0.132,r&b
15016,0.642,r&b
15017,0.407,r&b
15018,0.502,r&b
15019,0.385,r&b
15020,0.698,r&b
15021,0.427,r&b
15022,0.238,r&b
15033,0.536,r&b
15034,0.454,r&b
15035,0.298,r&b
15036,0.328,r&b
15086,0.675,r&b
15087,0.697,r&b
15088,0.578,r&b
15089,0.773,r&b
15090,0.614,r&b
15091,0.604,r&b
15092,0.64,r&b
15093,0.846,r&b
15094,0.604,r&b
15095,0.705,r&b
15096,0.618,r&b
15098,0.473,r&b
15099,0.783,r&b
15100,0.704,r&b
15116,0.532,r&b
15122,0.418,r&b
15123,0.417,r&b
15124,0.589,r&b
15125,0.757,r&b
15126,0.761,r&b
15127,0.381,r&b
15128,0.785,r&b
15129,0.638,r&b
15130,0.533,r&b
15135,0.558,r&b
15144,0.606,r&b
15145,0.458,r&b
15146,0.83,r&b
15157,0.672,r&b
15158,0.793,r&b
15159,0.529,r&b
15160,0.497,r&b
15503,0.888,r&b
15504,0.677,r&b
15505,0.507,r&b
15506,0.557,r&b
15507,0.74,r&b
