,loudness,playlist_genre
20024,-7.093,r&b
20025,-5.799,r&b
20266,-4.525,r&b
20546,-16.351,r&b
20547,-14.014,r&b
20548,-5.73,r&b
20549,-8.392,r&b
20550,-6.441,r&b
20551,-9.956,r&b
20552,-5.474,r&b
20553,-10.372,r&b
20554,-5.383,r&b
20555,-5.108,r&b
20556,-4.828,r&b
20557,-8.088,r&b
20558,-8.323,r&b
20559,-5.827,r&b
20560,-5.739,r&b
20561,-4.458,r&b
20562,-11.442,r&b
20563,-11.392,r&b
20564,-4.971,r&b
20565,-8.588,r&b
20566,-6.973,r&b
20567,-9.655,r&b
20568,-11.419,r&b
20569,-6.58,r&b
20570,-5.266,r&b
20571,-5.324,r&b
20572,-2.688,r&b
20573,-6.999,r&b
20574,-4.28,r&b
20575,-9.251,r&b
20576,-9.426,r&b
20577,-5.776,r&b
20578,-6.917,r&b
20579,-6.765,r&b
20580,-8.156,r&b
20581,-6.928,r&b
20582,-2.931,r&b
20583,-8.74,r&b
20584,-5.837,r&b
20585,-7.822,r&b
20586,-8.67,r&b
20587,-5.53,r&b
20588,-7.8,r&b
20589,-3.003,r&b
20590,-3.899,r&b
20591,-5.943,r&b
20592,-8.564,r&b
20593,-9.667,r&b
20594,-5.467,r&b
20595,-5.214,r&b
20596,-4.632,r&b
20597,-4.229,r&b
20598,-8.888,r&b
20599,-4.425,r&b
20600,-6.736,r&b
20601,-10.129,r&b
20602,-4.284,r&b
20603,-8.055,r&b
20604,-6.29,r&b
20605,-6.555,r&b
20606,-6.09,r&b
20607,-8.045,r&b
20608,-5.307,r&b
20609,-4.781,r&b
20610,-5.54,r&b
20611,-8.705,r&b
20612,-5.805,r&b
20613,-9.151,r&b
20614,-8.058,r&b
20615,-5.011,r&b
20616,-5.619,r&b
20617,-4.341,r&b
20618,-8.684,r&b
20619,-5.969,r&b
20620,-3.346,r&b
20621,-3.801,r&b
20622,-7.372,r&b
20623,-4.413,r&b
20624,-7.822,r&b
20625,-7.632,r&b
20626,-7.075,r&b
20627,-11.58,r&b
20628,-6.645,r&b
20629,-8.809,r&b
20630,-4.885,r&b
20631,-5.986,r&b
20632,-2.323,r&b
20633,-9.434,r&b
20634,-5.554,r&b
20635,-5.716,r&b
20636,-4.313,r&b
20637,-4.173,r&b
20638,-6.48,r&b
20639,-8.14,r&b
20640,-5.147,r&b
20641,-4.755,r&b
20642,-10.061,r&b
20643,-3.503,r&b
20644,-12.565,r&b
20645,-4.956,r&b
20646,-4.872,r&b
20647,-5.15,r&b
20648,-9.186,r&b
20649,-8.571,r&b
20650,-13.384,r&b
20651,-12.86,r&b
20652,-9.51,r&b
20653,-14.141,r&b
20654,-8.98,r&b
20655,-8.134,r&b
20656,-5.131,r&b
20657,-4.795,r&b
20658,-8.88,r&b
20659,-8.649,r&b
20660,-7.409,r&b
20661,-6.881,r&b
20663,-4.762,r&b
20664,-6.257,r&b
20665,-5.136,r&b
20666,-7.082,r&b
20667,-7.357,r&b
20668,-9.06,r&b
20669,-7.678,r&b
20670,-8.704,r&b
20671,-7.261,r&b
20672,-5.613,r&b
20673,-7.423,r&b
20674,-6.679,r&b
20675,-13.021,r&b
20676,-7.866,r&b
20677,-8.261,r&b
20678,-8.233,r&b
20679,-18.285,r&b
20680,-8.167,r&b
20681,-15.917,r&b
20682,-6.681,r&b
20683,-6.186,r&b
20684,-7.424,r&b
20685,-6.929,r&b
20686,-9.525,r&b
20687,-9.616,r&b
20688,-10.729,r&b
20689,-12.93,r&b
20690,-14.346,r&b
20691,-11.094,r&b
20692,-8.874,r&b
20693,-6.239,r&b
20694,-6.775,r&b
20695,-6.3,r&b
20696,-7.212,r&b
20697,-5.314,r&b
20701,-7.643,r&b
20702,-6.125,r&b
20703,-6.73,r&b
20704,-4.566,r&b
20705,-7.723,r&b
20706,-7.587,r&b
20707,-5.49,r&b
20708,-5.512,r&b
20709,-6.746,r&b
20710,-3.576,r&b
20711,-16.524,r&b
20712,-12.611,r&b
20713,-20.031,r&b
20714,-11.974,r&b
20715,-3.89,r&b
20716,-12.873,r&b
20717,-12.724,r&b
20718,-5.015,r&b
20719,-4.899,r&b
20720,-5.678,r&b
20721,-6.297,r&b
20722,-7.125,r&b
20723,-13.473,r&b
20724,-9.495,r&b
20725,-9.034,r&b
20726,-8.204,r&b
20727,-5.924,r&b
20728,-4.698,r&b
20729,-5.317,r&b
20730,-5.518,r&b
20731,-4.733,r&b
20732,-4.107,r&b
20733,-6.483,r&b
20734,-8.015,r&b
20735,-8.062,r&b
20736,-5.843,r&b
20737,-10.4,r&b
20738,-5.965,r&b
20739,-6.393,r&b
20740,-6.256,r&b
20741,-6.228,r&b
20742,-14.984,r&b
20743,-13.987,r&b
20744,-14.937,r&b
20745,-13.001,r&b
20746,-13.575,r&b
20747,-14.141,r&b
20748,-5.893,r&b
20752,-2.665,r&b
20753,-9.769,r&b
20754,-7.98,r&b
20755,-4.684,r&b
20756,-4.169,r&b
20757,-3.169,r&b
20766,-6.238,r&b
20767,-5.999,r&b
20768,-5.284,r&b
20769,-8.936,r&b
20770,-5.252,r&b
20771,-12.872,r&b
20772,-7.034,r&b
20773,-7.909,r&b
20774,-2.708,r&b
20776,-7.787,r&b
20777,-5.446,r&b
20783,-5.621,r&b
20787,-7.992,r&b
20788,-6.622,r&b
20789,-3.378,r&b
20791,-12.336,r&b
20792,-5.284,r&b
20793,-4.802,r&b
20794,-10.37,r&b
20795,-5.218,r&b
20806,-8.379,r&b
20817,-7.25,r&b
20818,-6.495,r&b
20819,-11.392,r&b
20820,-13.41,r&b
20821,-5.29,r&b
20826,-11.692,r&b
20827,-7.156,r&b
20828,-11.468,r&b
20829,-6.951,r&b
20830,-6.254,r&b
20831,-9.066,r&b
20832,-6.835,r&b
20833,-12.914,r&b
20834,-12.207,r&b
20835,-7.128,r&b
20836,-6.966,r&b
20837,-7.911,r&b
20838,-8.137,r&b
20853,-7.01,r&b
20864,-10.641,r&b
20865,-5.22,r&b
20866,-5.952,r&b
20867,-9.003,r&b
20868,-8.329,r&b
20869,-8.119,r&b
20870,-9.815,r&b
20871,-10.888,r&b
20872,-8.635,r&b
20873,-6.996,r&b
20874,-5.867,r&b
20875,-5.268,r&b
20876,-9.098,r&b
20877,-9.975,r&b
20878,-9.09,r&b
20879,-11.539,r&b
20880,-10.452,r&b
20881,-6.208,r&b
20882,-4.921,r&b
20883,-8.307,r&b
20884,-3.715,r&b
20885,-10.425,r&b
20886,-8.383,r&b
20887,-10.959,r&b
20888,-9.074,r&b
20889,-11.494,r&b
20890,-9.881,r&b
20891,-14.228,r&b
20892,-20.41,r&b
20893,-7.123,r&b
20894,-5.858,r&b
20895,-8.743,r&b
20896,-13.133,r&b
20897,-9.186,r&b
20898,-6.19,r&b
20899,-15.301,r&b
20900,-11.888,r&b
20901,-7.423,r&b
20902,-12.065,r&b
20903,-6.457,r&b
20904,-5.125,r&b
20905,-6.225,r&b
20906,-6.18,r&b
20907,-11.693,r&b
20908,-10.231,r&b
20910,-10.223,r&b
20911,-9.688,r&b
20912,-12.213,r&b
20913,-6.173,r&b
20914,-4.988,r&b
20915,-12.922,r&b
20916,-6.158,r&b
20917,-8.542,r&b
20918,-6.654,r&b
20919,-9.974,r&b
20920,-8.54,r&b
20921,-11.024,r&b
20922,-6.512,r&b
20923,-6.476,r&b
20924,-5.58,r&b
20925,-6.994,r&b
20926,-4.786,r&b
20927,-18.197,r&b
20928,-13.864,r&b
20929,-13.564,r&b
20930,-7.451,r&b
20931,-10.726,r&b
20936,-5.712,r&b
20937,-5.456,r&b
20938,-14.115,r&b
20939,-13.567,r&b
20940,-6.813,r&b
20941,-4.961,r&b
20942,-5.446,r&b
20943,-10.265,r&b
20945,-5.635,r&b
20946,-5.883,r&b
20947,-8.186,r&b
20948,-7.339,r&b
20964,-2.607,r&b
20978,-7.152,r&b
20979,-3.494,r&b
20986,-12.779,r&b
20987,-8.951,r&b
20988,-3.465,r&b
20990,-9.414,r&b
20991,-4.63,r&b
20992,-8.363,r&b
20993,-4.895,r&b
20994,-5.95,r&b
20995,-5.947,r&b
21017,-8.054,r&b
21018,-5.181,r&b
21019,-4.841,r&b
21277,-10.929,r&b
21278,-9.918,r&b
21279,-11.422,r&b
21280,-13.569,r&b
21281,-14.145,r&b
21282,-8.575,r&b
21283,-11.521,r&b
21284,-15.228,r&b
21285,-9.351,r&b
21286,-8.441,r&b
21287,-12.336,r&b
21288,-15.007,r&b
21289,-11.947,r&b
21290,-10.446,r&b
21291,-11.417,r&b
21292,-8.904,r&b
21293,-5.121,r&b
21294,-7.685,r&b
21295,-8.705,r&b
21296,-8.367,r&b
21297,-16.541,r&b
21298,-22.988,r&b
21299,-11.21,r&b
21300,-7.413,r&b
21301,-7.364,r&b
21302,-9.64,r&b
21303,-10.594,r&b
21304,-8.822,r&b
21305,-10.013,r&b
21306,-4.701,r&b
21307,-6.899,r&b
21308,-15.326,r&b
21309,-6.025,r&b
21310,-11.531,r&b
21311,-12.938,r&b
21312,-7.463,r&b
21313,-13.569,r&b
21314,-6.201,r&b
21315,-9.835,r&b
21316,-8.285,r&b
21317,-6.083,r&b
21318,-8.339,r&b
21319,-10.824,r&b
21320,-6.47,r&b
21321,-7.499,r&b
21322,-16.581,r&b
21323,-6.164,r&b
21324,-5.886,r&b
21325,-10.122,r&b
21326,-15.09,r&b
21327,-9.883,r&b
21328,-16.092,r&b
21329,-6.676,r&b
21330,-14.856,r&b
21331,-9.082,r&b
21332,-5.766,r&b
21333,-10.971,r&b
21334,-19.701,r&b
21335,-6.362,r&b
21336,-12.977,r&b
21337,-10.112,r&b
21338,-8.077,r&b
21339,-6.105,r&b
21340,-20.747,r&b
21341,-6.51,r&b
21342,-7.398,r&b
21343,-5.332,r&b
21344,-7.176,r&b
21345,-7.092,r&b
21346,-11.604,r&b
21347,-3.801,r&b
21348,-9.129,r&b
21349,-7.853,r&b
21350,-7.186,r&b
21351,-8.948,r&b
21352,-5.815,r&b
21353,-7.528,r&b
21354,-11.692,r&b
21355,-6.301,r&b
21356,-5.857,r&b
21357,-8.016,r&b
21358,-5.524,r&b
21359,-8.968,r&b
21360,-4.911,r&b
21361,-6.169,r&b
21362,-5.045,r&b
21363,-9.852,r&b
21364,-14.508,r&b
21365,-5.82,r&b
21366,-2.829,r&b
21367,-4.82,r&b
21368,-7.095,r&b
21369,-7.137,r&b
21370,-10.704,r&b
21371,-10.219,r&b
21372,-6.21,r&b
21373,-16.526,r&b
21374,-11.075,r&b
21375,-16.908,r&b
21376,-11.961,r&b
21377,-5.687,r&b
21378,-7.053,r&b
21379,-11.451,r&b
21380,-5.904,r&b
21381,-10.232,r&b
21382,-8.557,r&b
21383,-6.94,r&b
21384,-13.239,r&b
21385,-18.435,r&b
21386,-21.877,r&b
21387,-17.832,r&b
21388,-7.65,r&b
21389,-12.66,r&b
21390,-10.999,r&b
21391,-7.744,r&b
21392,-6.966,r&b
21393,-9.464,r&b
21394,-10.108,r&b
21395,-7.524,r&b
21396,-8.99,r&b
21397,-8.045,r&b
21398,-7.523,r&b
21399,-8.29,r&b
21400,-2.383,r&b
21401,-9.688,r&b
21402,-6.68,r&b
21403,-7.509,r&b
21404,-11.234,r&b
21405,-13.919,r&b
21406,-14.609,r&b
21407,-8.915,r&b
21408,-13.017,r&b
21409,-6.041,r&b
21410,-5.358,r&b
21411,-8.805,r&b
21412,-7.434,r&b
21413,-6.958,r&b
21414,-13.365,r&b
21415,-8.496,r&b
21416,-7.433,r&b
21417,-7.564,r&b
21418,-6.937,r&b
21419,-7.501,r&b
21420,-7.424,r&b
21421,-4.108,r&b
21422,-14.042,r&b
21423,-11.547,r&b
21424,-9.616,r&b
21425,-7.406,r&b
21426,-5.526,r&b
21427,-7.411,r&b
21428,-6.709,r&b
21429,-8.719,r&b
21430,-9.703,r&b
21431,-6.464,r&b
21432,-10.217,r&b
21433,-10.175,r&b
21434,-12.23,r&b
21435,-12.052,r&b
21436,-7.421,r&b
21437,-11.406,r&b
21438,-9.261,r&b
21439,-13.659,r&b
21440,-12.066,r&b
21441,-7.56,r&b
21442,-6.346,r&b
21443,-12.549,r&b
21444,-7.93,r&b
21445,-8.404,r&b
21446,-9.342,r&b
21447,-4.182,r&b
21448,-12.305,r&b
21449,-13.294,r&b
21450,-10.954,r&b
21451,-13.227,r&b
21452,-2.917,r&b
21453,-11.161,r&b
21454,-13.341,r&b
21455,-6.062,r&b
21456,-6.574,r&b
21457,-8.252,r&b
21458,-13.601,r&b
21459,-7.851,r&b
21460,-3.748,r&b
21461,-13.143,r&b
21462,-12.543,r&b
21463,-6.088,r&b
21464,-17.243,r&b
21465,-20.734,r&b
21466,-10.53,r&b
21467,-13.489,r&b
21468,-11.907,r&b
21469,-10.224,r&b
21470,-9.624,r&b
21471,-6.828,r&b
21472,-7.345,r&b
21473,-7.364,r&b
21474,-7.924,r&b
21475,-9.79,r&b
21476,-11.204,r&b
21477,-9.258,r&b
21478,-8.838,r&b
21479,-13.324,r&b
21480,-8.117,r&b
21481,-6.342,r&b
21482,-8.601,r&b
21483,-17.71,r&b
21484,-9.995,r&b
21485,-13.083,r&b
21486,-7.288,r&b
21487,-7.775,r&b
21488,-13.237,r&b
21489,-16.415,r&b
21490,-6.163,r&b
21491,-7.42,r&b
21492,-8.964,r&b
21493,-8.59,r&b
21494,-6.478,r&b
21495,-5.519,r&b
21496,-5.561,r&b
21497,-4.613,r&b
21498,-13.001,r&b
21499,-8.297,r&b
21500,-7.914,r&b
21501,-11.242,r&b
21502,-9.225,r&b
21503,-12.655,r&b
21504,-11.412,r&b
21505,-7.896,r&b
21506,-6.124,r&b
21507,-9.825,r&b
21508,-7.085,r&b
21509,-9.357,r&b
21510,-11.164,r&b
21511,-9.08,r&b
21512,-9.194,r&b
21513,-6.286,r&b
21514,-11.089,r&b
21515,-4.5,r&b
21516,-5.345,r&b
21905,-9.607,r&b
21906,-12.755,r&b
21907,-7.015,r&b
21908,-9.057,r&b
21909,-8.533,r&b
21910,-6.604,r&b
21911,-7.366,r&b
21912,-7.681,r&b
21913,-3.717,r&b
21914,-7.378,r&b
21915,-8.39,r&b
21916,-7.85,r&b
21917,-9.347,r&b
21918,-4.765,r&b
21919,-9.166,r&b
21920,-6.554,r&b
21921,-15.605,r&b
21922,-12.561,r&b
21923,-6.612,r&b
21924,-5.42,r&b
21925,-6.27,r&b
21926,-8.27,r&b
21927,-5.971,r&b
21928,-6.94,r&b
21929,-10.357,r&b
21930,-9.452,r&b
21931,-6.565,r&b
21932,-5.972,r&b
21933,-5.025,r&b
21934,-5.536,r&b
21935,-6.818,r&b
21936,-4.991,r&b
21937,-4.905,r&b
21938,-4.666,r&b
21939,-8.17,r&b
21940,-1.472,r&b
21941,-5.793,r&b
21942,-5.874,r&b
21943,-9.044,r&b
21944,-9.405,r&b
21945,-7.017,r&b
21946,-4.746,r&b
21947,-8.293,r&b
21948,-9.106,r&b
21949,-10.282,r&b
21950,-16.244,r&b
21951,-9.133,r&b
21952,-8.647,r&b
21953,-5.611,r&b
21954,-6.891,r&b
21955,-3.078,r&b
21956,-7.84,r&b
21957,-6.8,r&b
21958,-8.545,r&b
21959,-5.697,r&b
21960,-8.745,r&b
21961,-5.732,r&b
21962,-8.582,r&b
21963,-7.226,r&b
21964,-6.189,r&b
21965,-6.171,r&b
21966,-8.812,r&b
21967,-10.924,r&b
21968,-7.327,r&b
21969,-4.776,r&b
21970,-9.112,r&b
21971,-11.064,r&b
21972,-8.58,r&b
21973,-10.209,r&b
21974,-6.93,r&b
21975,-9.203,r&b
21976,-8.617,r&b
21977,-3.934,r&b
21978,-5.696,r&b
21979,-7.266,r&b
21980,-4.496,r&b
21981,-8.183,r&b
21982,-4.892,r&b
21983,-11.012,r&b
21984,-7.818,r&b
21985,-9.637,r&b
21986,-9.579,r&b
21987,-10.631,r&b
21988,-12.787,r&b
21989,-9.362,r&b
21990,-8.757,r&b
21991,-5.016,r&b
21992,-6.495,r&b
21993,-11.777,r&b
21994,-7.042,r&b
21995,-9.671,r&b
21996,-7.239,r&b
21997,-6.716,r&b
21998,-8.321,r&b
21999,-5.668,r&b
22000,-6.649,r&b
22001,-4.605,r&b
22002,-7.117,r&b
22003,-5.161,r&b
22004,-6.266,r&b
22005,-4.161,r&b
22006,-7.264,r&b
22007,-6.049,r&b
22008,-4.054,r&b
22009,-7.193,r&b
22010,-7.094,r&b
22011,-7.338,r&b
22012,-10.532,r&b
22013,-8.091,r&b
22014,-5.538,r&b
22015,-8.579,r&b
22016,-8.237,r&b
22017,-5.136,r&b
22018,-8.219,r&b
22019,-7.163,r&b
22020,-4.892,r&b
22021,-5.987,r&b
22022,-5.546,r&b
22023,-5.313,r&b
22024,-6.947,r&b
22025,-8.627,r&b
22026,-9.769,r&b
22027,-12.652,r&b
22028,-9.161,r&b
22029,-10.665,r&b
22030,-8.59,r&b
22031,-11.262,r&b
22032,-5.975,r&b
22033,-6.965,r&b
22034,-11.925,r&b
22035,-13.216,r&b
22036,-5.777,r&b
22037,-5.088,r&b
22038,-6.479,r&b
22039,-8.092,r&b
22040,-8.946,r&b
22041,-5.636,r&b
22042,-17.515,r&b
22043,-6.351,r&b
22044,-7.232,r&b
22045,-7.456,r&b
22046,-9.85,r&b
22047,-11.091,r&b
22048,-9.837,r&b
22049,-8.656,r&b
22050,-8.688,r&b
22051,-11.874,r&b
22052,-11.931,r&b
22053,-10.998,r&b
22054,-4.893,r&b
22055,-2.999,r&b
22056,-4.562,r&b
22057,-4.451,r&b
22058,-6.53,r&b
22059,-5.114,r&b
22060,-5.419,r&b
22061,-6.725,r&b
22062,-5.202,r&b
22063,-7.135,r&b
22165,-4.973,r&b
22166,-9.682,r&b
22167,-8.294,r&b
22168,-8.191,r&b
22169,-6.431,r&b
22170,-6.651,r&b
22171,-6.784,r&b
22172,-8.075,r&b
22173,-6.403,r&b
22174,-6.605,r&b
22175,-6.492,r&b
22176,-9.295,r&b
22177,-9.509,r&b
22178,-5.931,r&b
22179,-6.543,r&b
22180,-6.17,r&b
22181,-5.875,r&b
22498,-6.927,r&b
22499,-6.784,r&b
22500,-7.694,r&b
22501,-14.52,r&b
22502,-6.709,r&b
22503,-10.024,r&b
22504,-9.222,r&b
22505,-5.875,r&b
22506,-6.745,r&b
22507,-5.232,r&b
22508,-4.781,r&b
22509,-6.371,r&b
22510,-8.256,r&b
22511,-11.283,r&b
22512,-4.509,r&b
22513,-5.131,r&b
22535,-4.448,r&b
22537,-13.788,r&b
22538,-12.242,r&b
22539,-9.357,r&b
22540,-11.943,r&b
22541,-4.592,r&b
22542,-6.43,r&b
22543,-6.57,r&b
22544,-3.44,r&b
22545,-5.569,r&b
22546,-3.757,r&b
22547,-3.96,r&b
22548,-11.195,r&b
22549,-8.32,r&b
22550,-15.002,r&b
22551,-10.775,r&b
22552,-8.112,r&b
22553,-7.927,r&b
22554,-4.907,r&b
22555,-15.765,r&b
22556,-4.962,r&b
22557,-7.202,r&b
22558,-4.576,r&b
22559,-8.734,r&b
22560,-6.831,r&b
22561,-8.756,r&b
22562,-5.297,r&b
22563,-6.449,r&b
22564,-7.952,r&b
22565,-8.895,r&b
22566,-3.682,r&b
22567,-5.576,r&b
22568,-8.354,r&b
22569,-7.143,r&b
22570,-9.021,r&b
22571,-7.024,r&b
22572,-14.032,r&b
22573,-7.793,r&b
22574,-6.928,r&b
22575,-14.931,r&b
22576,-5.974,r&b
22577,-8.739,r&b
22578,-5.254,r&b
22579,-2.431,r&b
22580,-7.838,r&b
23047,-2.409,r&b
23049,-3.875,r&b
23053,-5.56,r&b
10,-4.81,rock
11,-18.759,rock
12,-5.687,rock
13,-7.945,rock
38,-7.963,rock
42,-14.727,rock
43,-12.177,rock
44,-9.307,rock
45,-11.975,rock
46,-9.037,rock
47,-7.941,rock
59,-9.357,rock
60,-11.366,rock
61,-8.055,rock
62,-9.719,rock
63,-11.203,rock
64,-11.376,rock
65,-10.358,rock
66,-7.569,rock
67,-10.21,rock
68,-8.957,rock
69,-10.302,rock
76,-6.274,rock
77,-11.789,rock
78,-9.286,rock
79,-5.935,rock
80,-6.116,rock
81,-9.876,rock
82,-9.601,rock
83,-11.824,rock
84,-9.837,rock
102,-7.368,rock
103,-6.029,rock
104,-6.934,rock
105,-6.763,rock
106,-6.703,rock
107,-9.036,rock
108,-8.335,rock
109,-6.014,rock
110,-6.481,rock
117,-5.83,rock
118,-7.746,rock
119,-11.384,rock
120,-9.587,rock
121,-5.152,rock
122,-8.937,rock
126,-4.312,rock
133,-9.065,rock
134,-3.496,rock
135,-9.606,rock
136,-9.688,rock
137,-7.21,rock
138,-5.732,rock
151,-4.406,rock
156,-5.134,rock
157,-5.136,rock
161,-7.052,rock
163,-4.781,rock
164,-3.279,rock
165,-5.397,rock
166,-5.473,rock
167,-3.095,rock
168,-3.395,rock
169,-6.164,rock
170,-2.352,rock
171,-3.175,rock
172,-6.429,rock
173,-5.097,rock
175,-2.341,rock
176,-4.547,rock
177,-6.491,rock
178,-5.56,rock
179,-7.756,rock
180,-4.215,rock
181,-10.283,rock
197,-5.115,rock
198,-1.77,rock
204,-3.975,rock
211,-3.912,rock
212,-4.212,rock
213,-8.164,rock
215,-8.849,rock
216,-6.525,rock
217,-3.644,rock
218,-5.372,rock
219,-2.264,rock
220,-4.096,rock
221,-15.532,rock
227,-3.945,rock
228,-6.233,rock
229,-4.756,rock
230,-4.115,rock
231,-3.033,rock
234,-9.132,rock
235,-9.96,rock
236,-10.683,rock
237,-7.402,rock
238,-4.108,rock
239,-4.421,rock
240,1.275,rock
241,-18.681,rock
242,-5.314,rock
243,-9.675,rock
244,-11.458,rock
245,-7.308,rock
246,-8.853,rock
247,-7.762,rock
248,-8.492,rock
249,-7.832,rock
250,-5.137,rock
251,-11.614,rock
252,-8.377,rock
253,-6.82,rock
254,-9.249,rock
255,-10.981,rock
256,-2.764,rock
266,-5.2,rock
268,-6.655,rock
273,-11.042,rock
274,-6.165,rock
275,-6.275,rock
276,-7.051,rock
277,-6.17,rock
278,-8.687,rock
279,-6.683,rock
280,-6.79,rock
281,-5.804,rock
282,-7.161,rock
283,-9.269,rock
284,-5.947,rock
285,-8.214,rock
286,-13.391,rock
287,-7.593,rock
288,-8.535,rock
289,-10.319,rock
290,-14.196,rock
291,-11.751,rock
292,-11.197,rock
293,-11.095,rock
294,-10.726,rock
295,-14.115,rock
296,-9.175,rock
297,-12.22,rock
298,-5.866,rock
299,-5.833,rock
300,-18.557,rock
301,-5.93,rock
302,-5.782,rock
303,-8.402,rock
304,-8.243,rock
305,-10.434,rock
306,-10.048,rock
307,-10.809,rock
308,-8.679,rock
309,-9.087,rock
310,-8.246,rock
311,-7.849,rock
312,-15.026,rock
313,-10.614,rock
314,-7.13,rock
315,-6.249,rock
316,-9.415,rock
317,-6.065,rock
318,-12.335,rock
319,-11.752,rock
320,-5.336,rock
321,-8.794,rock
322,-9.374,rock
323,-11.259,rock
324,-19.846,rock
325,-7.095,rock
326,-13.603,rock
327,-10.087,rock
328,-6.399,rock
329,-12.76,rock
330,-5.792,rock
332,-13.409,rock
420,-3.632,rock
421,-3.163,rock
422,-4.165,rock
423,-9.622,rock
424,-7.336,rock
425,-5.612,rock
426,-5.712,rock
427,-7.045,rock
428,-4.443,rock
431,-4.781,rock
432,-6.118,rock
433,-4.916,rock
434,-5.92,rock
435,-3.988,rock
436,-3.608,rock
437,-3.82,rock
438,-2.12,rock
439,-6.584,rock
440,-5.764,rock
441,-5.023,rock
442,-5.573,rock
519,-9.685,rock
522,-8.804,rock
523,-11.915,rock
524,-14.728,rock
525,-10.484,rock
538,-7.933,rock
539,-10.483,rock
540,-10.121,rock
542,-9.67,rock
546,-5.931,rock
547,-10.065,rock
548,-10.093,rock
549,-12.742,rock
550,-9.662,rock
552,-9.207,rock
553,-9.112,rock
556,-8.704,rock
557,-10.762,rock
558,-10.002,rock
565,-9.784,rock
569,-10.172,rock
570,-9.878,rock
571,-9.547,rock
572,-9.439,rock
573,-9.423,rock
574,-9.366,rock
575,-9.196,rock
576,-9.793,rock
577,-8.97,rock
578,-9.307,rock
579,-9.91,rock
731,-7.32,rock
732,-7.54,rock
748,-7.674,rock
752,-8.06,rock
753,-8.239,rock
761,-7.666,rock
762,-4.768,rock
764,-3.786,rock
765,-6.07,rock
952,-5.432,rock
972,-10.394,rock
973,-4.527,rock
974,-16.193,rock
975,-4.725,rock
976,-9.339,rock
977,-10.534,rock
978,-22.19,rock
989,-11.818,rock
990,-2.935,rock
991,-12.743,rock
992,-7.78,rock
993,-11.754,rock
994,-8.619,rock
995,-8.56,rock
1011,-5.021,rock
1012,-5.26,rock
1015,-4.545,rock
1016,-4.235,rock
1017,-7.388,rock
1034,-3.1,rock
1035,-3.14,rock
1036,-3.613,rock
1037,-7.069,rock
1038,-4.845,rock
1039,-5.856,rock
1040,-4.495,rock
1041,-5.301,rock
1052,-4.882,rock
1053,-4.593,rock
1054,-6.76,rock
1055,-5.49,rock
1056,-10.117,rock
1060,-3.499,rock
1061,-11.586,rock
1062,-3.727,rock
1063,-4.852,rock
1064,-7.312,rock
1091,-5.411,rock
1092,-10.117,rock
1104,-9.44,rock
1105,-7.138,rock
1108,-5.315,rock
1109,-5.672,rock
1110,-6.891,rock
1111,-6.928,rock
1131,-3.708,rock
1167,-4.139,rock
1318,-4.537,rock
1319,-6.293,rock
1320,-11.264,rock
1321,-9.7,rock
1322,-10.184,rock
1323,-6.858,rock
1324,-5.109,rock
1325,-5.931,rock
1326,-13.597,rock
1327,-5.849,rock
1328,-10.516,rock
1330,-5.6,rock
1331,-4.504,rock
1332,-12.082,rock
1333,-10.29,rock
1334,-6.713,rock
1337,-5.629,rock
1338,-4.939,rock
1340,-7.831,rock
1341,-10.294,rock
1342,-3.796,rock
1343,-8.972,rock
1344,-3.466,rock
1345,-5.567,rock
1418,-4.21,rock
1419,-8.534,rock
1480,-4.491,rock
1481,-4.682,rock
1482,-5.012,rock
1483,-4.739,rock
1484,-2.968,rock
1485,-3.609,rock
1486,-4.542,rock
1487,-5.384,rock
1488,-4.874,rock
1490,-5.051,rock
1492,-4.198,rock
1493,-5.513,rock
1494,-8.14,rock
1495,-5.954,rock
1496,-7.166,rock
1497,-12.402,rock
1500,-5.282,rock
1501,-3.324,rock
1502,-6.237,rock
1503,-3.761,rock
1504,-3.494,rock
1505,-2.843,rock
1508,-6.509,rock
1509,-3.866,rock
1510,-3.379,rock
1511,-4.549,rock
1512,-2.946,rock
1513,-7.296,rock
1514,-3.948,rock
1515,-4.527,rock
1516,-6.889,rock
1517,-4.983,rock
1518,-3.307,rock
1519,-7.033,rock
1520,-7.524,rock
1521,-7.313,rock
1522,-7.431,rock
1523,-6.606,rock
1524,-4.814,rock
1525,-5.258,rock
1526,-3.715,rock
1527,-4.979,rock
1528,-3.452,rock
1529,-7.243,rock
1546,-8.49,rock
1547,-8.668,rock
1548,-7.95,rock
1549,-7.281,rock
1550,-7.074,rock
1551,-9.284,rock
1552,-7.975,rock
1553,-19.746,rock
1554,-18.841,rock
1569,-5.97,rock
1570,-11.004,rock
1571,-12.069,rock
1572,-9.681,rock
1573,-9.296,rock
1577,-6.077,rock
1578,-3.989,rock
1579,-10.337,rock
1580,-7.818,rock
1581,-6.937,rock
1590,-5.42,rock
1591,-8.732,rock
1592,-6.718,rock
1593,-4.932,rock
1635,-5.376,rock
1636,-8.803,rock
1637,-9.55,rock
1638,-9.394,rock
1639,-2.932,rock
1640,-9.414,rock
1641,-3.356,rock
1642,-7.744,rock
1649,-8.279,rock
1650,-6.347,rock
1651,-6.665,rock
1652,-6.759,rock
1653,-3.272,rock
1654,-6.995,rock
1657,-10.098,rock
1658,-6.843,rock
1659,-5.693,rock
1660,-3.644,rock
1661,-6.011,rock
