,tempo,playlist_genre
9432,140.069,r&b
9446,96.833,r&b
9447,89.014,r&b
9448,202.675,r&b
9449,100.952,r&b
9450,121.844,r&b
9451,105.101,r&b
9452,101.451,r&b
9457,149.024,r&b
9458,133.821,r&b
9459,132.782,r&b
9460,101.477,r&b
9461,126.047,r&b
9462,109.536,r&b
9463,111.814,r&b
9472,104.218,r&b
9473,110.126,r&b
9474,165.44,r&b
9475,107.811,r&b
9476,201.152,r&b
9477,111.942,r&b
9498,94.166,r&b
9499,94.002,r&b
9500,172.095,r&b
9512,117.997,r&b
9513,134.173,r&b
9514,104.38,r&b
9515,104.975,r&b
9516,95.557,r&b
9517,105.55,r&b
9518,111.995,r&b
9519,168.245,r&b
9520,97.948,r&b
9521,134.294,r&b
9522,147.847,r&b
9523,155.907,r&b
9531,98.196,r&b
9532,180.323,r&b
9533,108.716,r&b
9541,137.329,r&b
9631,170.093,r&b
9632,119.943,r&b
9633,99.875,r&b
9634,79.901,r&b
9635,75.994,r&b
9636,90.997,r&b
9684,105.736,r&b
9685,84.898,r&b
9686,74.34,r&b
9687,197.141,r&b
9688,136.039,r&b
9697,89.004,r&b
9706,81.981,r&b
9707,170.003,r&b
9708,83.109,r&b
9709,127.054,r&b
9710,86.752,r&b
9711,134.217,r&b
9712,92.928,r&b
9713,138.832,r&b
9714,130.026,r&b
9715,88.987,r&b
9716,183.539,r&b
9717,143.813,r&b
9718,121.9,r&b
9719,101.823,r&b
9720,94.004,r&b
9721,93.901,r&b
9722,90.009,r&b
9723,83.082,r&b
9724,119.77,r&b
9725,100.999,r&b
9726,91.885,r&b
9727,90.896,r&b
9728,145.976,r&b
9729,96.073,r&b
9740,141.639,r&b
9741,123.869,r&b
9758,115.885,r&b
9759,83.822,r&b
9770,109.896,r&b
9771,80.22,r&b
9772,119.687,r&b
9778,97.965,r&b
9779,135.276,r&b
9780,95.381,r&b
9781,99.225,r&b
9782,108.085,r&b
9783,116.002,r&b
9784,93.843,r&b
9785,73.925,r&b
9786,89.968,r&b
9788,79.992,r&b
9789,146.077,r&b
9790,129.896,r&b
9791,106.777,r&b
9792,89.083,r&b
9793,84.312,r&b
9794,78.494,r&b
9795,96.003,r&b
9796,126.143,r&b
9797,80.626,r&b
9798,143.981,r&b
9799,101.954,r&b
9800,122.713,r&b
9801,93.893,r&b
9802,99.01,r&b
9803,158.808,r&b
9804,90.514,r&b
9805,165.041,r&b
9806,99.991,r&b
9807,67.011,r&b
9808,108.802,r&b
9811,105.419,r&b
9812,114.12,r&b
9813,189.645,r&b
9814,154.004,r&b
9815,120.686,r&b
9816,97.07,r&b
9817,122.609,r&b
9818,113.796,r&b
9819,105.574,r&b
9820,79.305,r&b
9821,95.067,r&b
9824,173.478,r&b
9825,96.133,r&b
9829,94.513,r&b
9830,135.702,r&b
9831,105.115,r&b
9832,94.997,r&b
9833,106.029,r&b
9878,191.971,r&b
9879,142.025,r&b
9880,87.985,r&b
9881,109.004,r&b
9882,162.038,r&b
9883,100.003,r&b
9888,144.973,r&b
9889,145.041,r&b
9890,71.994,r&b
9903,180.295,r&b
9904,143.027,r&b
9905,128.085,r&b
9906,81.526,r&b
9907,114.007,r&b
9908,121.949,r&b
9909,104.991,r&b
9912,90.468,r&b
9915,93.016,r&b
9916,100.995,r&b
9917,100.041,r&b
9918,138.086,r&b
9919,91.67,r&b
9938,191.965,r&b
9939,77.027,r&b
9993,163.935,r&b
9994,104.053,r&b
10000,125.978,r&b
10023,160.517,r&b
10024,79.992,r&b
10025,103.028,r&b
10026,140.012,r&b
10027,141.987,r&b
10028,180.331,r&b
10029,88.031,r&b
10030,124.991,r&b
10031,175.862,r&b
10032,201.85,r&b
10046,170.023,r&b
10056,126.983,r&b
10150,98.043,r&b
10151,123.146,r&b
10152,149.949,r&b
10153,170.142,r&b
10159,82.884,r&b
10160,142.069,r&b
10161,151.181,r&b
10162,88.926,r&b
10163,99.404,r&b
10164,159.801,r&b
10165,123.984,r&b
10166,122.078,r&b
10167,140.04,r&b
10168,175.985,r&b
10169,154.983,r&b
10170,97.994,r&b
10171,140.06,r&b
10172,77.918,r&b
10173,95.018,r&b
10174,148.045,r&b
10175,118.974,r&b
10176,172.513,r&b
10179,173.767,r&b
10180,95.109,r&b
10181,143.479,r&b
10182,137.996,r&b
10183,125.022,r&b
10184,153.995,r&b
10185,95.079,r&b
10186,105.027,r&b
10187,104.986,r&b
10188,149.953,r&b
10189,148.054,r&b
10190,125.978,r&b
10191,91.981,r&b
10192,87.827,r&b
10193,95.055,r&b
10194,92.981,r&b
10195,127.346,r&b
10196,88.435,r&b
10197,105.89,r&b
10198,111.997,r&b
10199,120.114,r&b
10200,99.95,r&b
10201,140.04,r&b
10202,86.003,r&b
10204,96.948,r&b
10205,146.858,r&b
10206,100.036,r&b
10207,122.062,r&b
10208,140.005,r&b
10209,120.051,r&b
10210,150.035,r&b
10211,108.005,r&b
10212,89.971,r&b
10213,128.047,r&b
10214,115.018,r&b
10215,133.986,r&b
10216,180.005,r&b
10217,75.055,r&b
10221,95.999,r&b
10222,105.23,r&b
10223,134.944,r&b
10224,82.028,r&b
10229,97.225,r&b
10230,97.873,r&b
10231,99.933,r&b
10232,123.539,r&b
10233,129.967,r&b
10236,94.708,r&b
10237,170.117,r&b
10242,77.506,r&b
10243,164.035,r&b
10253,77.256,r&b
10254,77.959,r&b
10255,135.994,r&b
10256,99.935,r&b
10257,159.877,r&b
10258,136.422,r&b
10259,96.043,r&b
10260,100.034,r&b
10261,97.87,r&b
10262,98.094,r&b
10263,89.06,r&b
10264,84.975,r&b
10265,173.688,r&b
10266,122.06,r&b
10273,89.03,r&b
10274,92.854,r&b
10275,94.137,r&b
10276,79.348,r&b
10277,127.303,r&b
10278,87.358,r&b
10279,86.855,r&b
10280,108.894,r&b
10281,87.379,r&b
10282,83.817,r&b
10283,95.992,r&b
10284,87.975,r&b
10285,111.919,r&b
10286,99.946,r&b
10287,90.992,r&b
10288,94.03,r&b
10289,144.491,r&b
10290,91.518,r&b
10291,110.995,r&b
10292,89.506,r&b
10293,136.014,r&b
10294,106.573,r&b
10295,98.997,r&b
10296,119.026,r&b
10297,76.004,r&b
10298,84.905,r&b
10299,76.583,r&b
10300,86.827,r&b
10305,102.003,r&b
10306,81.239,r&b
10307,82.224,r&b
10308,88.087,r&b
10309,78.158,r&b
10310,172.039,r&b
10311,116.225,r&b
10312,88.702,r&b
10313,119.975,r&b
10314,96.88,r&b
10315,180.135,r&b
10316,99.978,r&b
10317,159.919,r&b
10321,72.186,r&b
10322,81.955,r&b
10339,93.657,r&b
10340,89.983,r&b
10341,190.044,r&b
10342,91.03,r&b
10343,129.014,r&b
10344,155.955,r&b
10345,136.949,r&b
10346,143.01,r&b
10347,104.988,r&b
11203,107.018,r&b
11204,108.838,r&b
11205,162.599,r&b
11206,137.463,r&b
11207,104.667,r&b
11214,104.588,r&b
11215,83.761,r&b
11216,117.49,r&b
11217,137.825,r&b
11218,96.403,r&b
11219,109.548,r&b
11220,105.336,r&b
11221,139.911,r&b
11222,137.852,r&b
11223,122.383,r&b
11224,108.01,r&b
11225,148.232,r&b
11226,118.023,r&b
11227,111.933,r&b
11228,93.005,r&b
11231,150.198,r&b
11232,138.024,r&b
11233,127.263,r&b
11234,125.909,r&b
11235,127.069,r&b
11239,79.812,r&b
11240,132.619,r&b
11241,97.145,r&b
11242,119.942,r&b
11243,120.829,r&b
11244,102.973,r&b
11245,127.035,r&b
11256,155.942,r&b
11257,168.535,r&b
11258,119.909,r&b
11259,131.63,r&b
11260,133.886,r&b
11261,89.748,r&b
11262,140.671,r&b
11263,114.013,r&b
11264,77.043,r&b
11265,111.96,r&b
11266,115.464,r&b
11267,141.147,r&b
11268,115.02,r&b
11269,118.634,r&b
11270,119.985,r&b
11273,126.066,r&b
11274,127.905,r&b
11275,121.984,r&b
11276,102.959,r&b
11277,177.065,r&b
11281,73.627,r&b
11282,130.536,r&b
11291,158.576,r&b
11292,108.105,r&b
11293,119.978,r&b
11294,125.043,r&b
11295,95.49,r&b
11296,176.904,r&b
11297,179.988,r&b
12450,139.981,r&b
12451,92.05,r&b
12452,109.974,r&b
12453,94.86,r&b
12463,148.053,r&b
12464,88.018,r&b
12465,82.974,r&b
12466,92.984,r&b
12467,82.646,r&b
12468,131.629,r&b
12469,111.13,r&b
12470,90.807,r&b
12471,94.038,r&b
12472,83.932,r&b
12473,92.808,r&b
12474,84.188,r&b
12475,141.951,r&b
12476,91.432,r&b
12477,126.071,r&b
12478,75.589,r&b
12479,92.05,r&b
12480,86.235,r&b
12481,103.383,r&b
12482,90.009,r&b
12483,86.974,r&b
12484,129.986,r&b
12485,129.871,r&b
12486,140.006,r&b
12487,118.427,r&b
12488,90.011,r&b
12489,167.737,r&b
12490,87.423,r&b
12491,83.928,r&b
12492,103.961,r&b
12493,91.941,r&b
12494,88.848,r&b
12495,92.763,r&b
12496,96.903,r&b
12497,171.918,r&b
12504,140.058,r&b
12505,94.392,r&b
12506,92.973,r&b
12507,94.968,r&b
12508,91.927,r&b
12575,77.001,r&b
12576,91.035,r&b
12577,95.984,r&b
12578,97.16,r&b
12579,89.589,r&b
12580,168.051,r&b
12581,86.66,r&b
12582,92.005,r&b
12583,88.551,r&b
12584,91.992,r&b
12585,94.926,r&b
12586,164.128,r&b
12587,82.103,r&b
12588,92.814,r&b
12589,179.985,r&b
12590,84.088,r&b
12591,81.96,r&b
12592,94.716,r&b
12593,96.002,r&b
12594,92.002,r&b
12595,125.523,r&b
12596,90.487,r&b
12597,178.033,r&b
12598,83.997,r&b
12599,83.13,r&b
12600,88.875,r&b
12601,101.787,r&b
12602,139.991,r&b
12603,120.04,r&b
12604,85.645,r&b
12605,93.719,r&b
12606,79.255,r&b
12607,87.114,r&b
12608,119.995,r&b
12984,120.001,r&b
12985,114.972,r&b
12986,102.986,r&b
12987,174.152,r&b
12988,101.999,r&b
12989,100.418,r&b
12990,104.999,r&b
12991,119.972,r&b
12992,169.923,r&b
12995,171.966,r&b
12996,89.855,r&b
12997,169.883,r&b
12998,77.439,r&b
12999,100.017,r&b
13000,121.0,r&b
13001,106.99,r&b
13002,79.028,r&b
13003,100.025,r&b
13004,116.975,r&b
13005,110.091,r&b
13006,140.024,r&b
13007,109.71,r&b
13008,140.021,r&b
13009,148.068,r&b
13010,107.374,r&b
13011,102.959,r&b
13012,91.958,r&b
13013,101.925,r&b
13014,186.169,r&b
13015,126.052,r&b
13016,91.97,r&b
13017,123.07,r&b
13018,108.017,r&b
13019,187.933,r&b
13020,140.006,r&b
13021,94.992,r&b
13022,92.017,r&b
13023,129.866,r&b
13024,159.073,r&b
13025,149.119,r&b
13026,128.017,r&b
13027,98.559,r&b
13028,125.319,r&b
13029,91.873,r&b
13030,95.034,r&b
13031,98.062,r&b
13032,105.076,r&b
13033,112.946,r&b
13034,191.702,r&b
13042,148.027,r&b
13043,97.002,r&b
13044,195.961,r&b
13045,124.961,r&b
13056,169.917,r&b
13057,82.034,r&b
13058,104.992,r&b
13118,180.066,r&b
13119,125.046,r&b
13120,99.913,r&b
13121,81.996,r&b
13122,129.961,r&b
13133,162.419,r&b
13134,90.013,r&b
13135,76.089,r&b
13136,150.064,r&b
13137,77.062,r&b
13138,94.986,r&b
13139,104.149,r&b
13140,90.011,r&b
13141,98.453,r&b
13142,111.98,r&b
13143,83.92,r&b
13144,108.331,r&b
13145,84.968,r&b
13146,92.088,r&b
13147,93.161,r&b
13148,91.839,r&b
13149,89.968,r&b
13150,89.911,r&b
13151,95.203,r&b
13152,86.048,r&b
13153,83.426,r&b
13154,92.096,r&b
13155,94.048,r&b
13156,95.951,r&b
13157,176.176,r&b
13158,80.083,r&b
13159,90.173,r&b
13160,79.824,r&b
13161,127.636,r&b
13162,103.971,r&b
13163,102.902,r&b
13164,119.969,r&b
13165,78.527,r&b
13166,92.191,r&b
13167,74.956,r&b
13168,80.034,r&b
13169,201.888,r&b
13170,95.815,r&b
13171,114.851,r&b
13172,91.573,r&b
13173,90.896,r&b
13174,98.002,r&b
13175,136.419,r&b
13176,87.818,r&b
13177,80.02,r&b
13178,81.182,r&b
13179,76.301,r&b
13180,139.636,r&b
13181,81.067,r&b
13182,96.1,r&b
13183,140.678,r&b
13184,99.006,r&b
13185,92.624,r&b
13186,169.847,r&b
13187,95.01,r&b
13188,84.823,r&b
13189,93.066,r&b
13190,67.484,r&b
13208,90.003,r&b
13209,91.708,r&b
13210,92.044,r&b
13211,85.994,r&b
13212,175.648,r&b
13213,152.091,r&b
13214,185.856,r&b
13215,123.659,r&b
13450,89.032,r&b
13451,89.076,r&b
13452,91.161,r&b
13453,97.08,r&b
13454,171.951,r&b
14589,84.816,r&b
14590,119.961,r&b
14591,139.936,r&b
14592,78.507,r&b
14593,100.96,r&b
14596,125.062,r&b
14611,91.014,r&b
14612,159.977,r&b
14613,130.023,r&b
14614,81.908,r&b
14615,167.96,r&b
14616,80.009,r&b
14617,112.249,r&b
14618,150.036,r&b
14619,143.635,r&b
14620,123.137,r&b
14621,101.018,r&b
14622,79.95,r&b
14623,89.011,r&b
14624,116.039,r&b
14625,139.218,r&b
14626,141.997,r&b
14627,79.927,r&b
14628,95.982,r&b
14629,122.985,r&b
14630,144.977,r&b
14631,148.019,r&b
14632,99.987,r&b
14633,139.985,r&b
14634,87.962,r&b
14635,91.364,r&b
14636,145.952,r&b
14637,152.006,r&b
14638,136.022,r&b
14640,92.375,r&b
14641,87.9,r&b
14642,168.057,r&b
14643,84.001,r&b
14644,100.001,r&b
14645,115.29,r&b
14646,104.995,r&b
14647,119.587,r&b
14648,89.969,r&b
14649,72.493,r&b
14650,84.218,r&b
14651,86.799,r&b
14652,89.805,r&b
14653,120.028,r&b
14654,97.985,r&b
14655,146.413,r&b
14656,94.987,r&b
14657,170.548,r&b
14658,90.062,r&b
14659,108.003,r&b
14660,160.317,r&b
14661,110.059,r&b
14662,110.123,r&b
14663,109.971,r&b
14664,123.883,r&b
14665,105.992,r&b
14666,136.139,r&b
14667,95.029,r&b
14668,81.004,r&b
14669,76.477,r&b
14670,120.015,r&b
14682,105.003,r&b
14694,149.973,r&b
14810,92.848,r&b
14811,83.102,r&b
14812,84.452,r&b
14813,87.044,r&b
14822,190.96,r&b
14823,82.0,r&b
14824,139.453,r&b
14844,176.504,r&b
14845,139.909,r&b
14846,172.061,r&b
14847,173.93,r&b
14848,136.389,r&b
14849,133.087,r&b
14850,106.983,r&b
14851,172.633,r&b
14852,82.083,r&b
14853,94.003,r&b
14854,179.874,r&b
14855,144.057,r&b
14856,125.434,r&b
14857,100.006,r&b
14981,102.02,r&b
14993,129.975,r&b
14994,121.024,r&b
14995,113.997,r&b
14996,170.565,r&b
14997,99.937,r&b
14998,102.251,r&b
14999,87.268,r&b
15000,83.961,r&b
15001,70.453,r&b
15002,148.529,r&b
15003,120.095,r&b
15004,98.003,r&b
15005,103.584,r&b
15006,82.527,r&b
15007,95.528,r&b
15008,67.104,r&b
15009,148.033,r&b
15010,115.03,r&b
15011,100.004,r&b
15012,115.264,r&b
15013,169.975,r&b
15014,78.0,r&b
15015,114.251,r&b
15016,97.089,r&b
15017,94.935,r&b
15018,79.993,r&b
15019,118.054,r&b
15020,93.072,r&b
15021,139.939,r&b
15022,124.156,r&b
15033,88.645,r&b
15034,80.009,r&b
15035,109.651,r&b
15036,113.941,r&b
15086,120.012,r&b
15087,111.999,r&b
15088,79.938,r&b
15089,111.387,r&b
15090,175.572,r&b
15091,149.927,r&b
15092,92.0,r&b
15093,120.016,r&b
15094,116.0,r&b
15095,101.003,r&b
15096,120.734,r&b
15098,100.0,r&b
15099,172.041,r&b
15100,93.951,r&b
15116,76.459,r&b
15122,127.206,r&b
15123,140.955,r&b
15124,179.933,r&b
15125,108.975,r&b
15126,119.001,r&b
15127,140.941,r&b
15128,95.933,r&b
15129,140.005,r&b
15130,114.984,r&b
15135,139.428,r&b
15144,80.176,r&b
15145,78.558,r&b
15146,106.995,r&b
15157,108.031,r&b
15158,124.003,r&b
15159,130.993,r&b
15160,93.625,r&b
15503,121.549,r&b
15504,101.868,r&b
15505,86.412,r&b
15506,90.032,r&b
15507,133.974,r&b
15508,91.979,r&b
15509,133.024,r&b
15510,79.955,r&b
15511,82.331,r&b
15515,93.985,r&b
15516,90.1,r&b
15517,153.067,r&b
15518,94.758,r&b
15519,104.536,r&b
15520,177.87,r&b
15521,84.722,r&b
15522,100.002,r&b
15523,106.022,r&b
15524,95.295,r&b
15525,89.279,r&b
15526,99.99,r&b
15527,90.323,r&b
15528,91.892,r&b
15529,83.433,r&b
15530,91.267,r&b
15531,90.0,r&b
15532,164.088,r&b
15533,107.075,r&b
15534,100.202,r&b
15535,83.074,r&b
15536,203.746,r&b
15537,124.037,r&b
15538,151.444,r&b
15539,97.524,r&b
15540,138.007,r&b
15541,97.035,r&b
15542,94.997,r&b
15543,102.017,r&b
15544,89.434,r&b
15545,119.928,r&b
15546,99.925,r&b
15547,131.105,r&b
15548,92.791,r&b
15549,127.575,r&b
15550,132.346,r&b
15551,100.005,r&b
15552,125.802,r&b
15553,169.799,r&b
15554,96.428,r&b
15555,192.082,r&b
15556,101.045,r&b
15557,94.977,r&b
15558,83.998,r&b
15559,139.76,r&b
15565,87.26,r&b
15566,127.683,r&b
15567,99.001,r&b
15568,145.063,r&b
15569,121.913,r&b
15837,140.043,r&b
15838,90.102,r&b
15839,87.048,r&b
15840,88.017,r&b
15847,152.047,r&b
15848,105.919,r&b
15849,67.5,r&b
15850,87.445,r&b
15853,77.021,r&b
15854,82.823,r&b
15855,95.949,r&b
15856,89.637,r&b
15857,72.076,r&b
15858,113.89,r&b
15867,120.013,r&b
15868,91.035,r&b
15869,145.461,r&b
15870,82.002,r&b
15871,137.16,r&b
15872,63.14,r&b
15879,92.025,r&b
15880,203.818,r&b
15881,126.053,r&b
15882,80.041,r&b
15883,83.61,r&b
15884,91.936,r&b
15885,90.003,r&b
15886,94.012,r&b
15895,159.09,r&b
15896,87.236,r&b
15897,101.015,r&b
15898,126.342,r&b
15899,83.08,r&b
15938,86.985,r&b
15939,131.846,r&b
15940,95.983,r&b
15949,88.559,r&b
15950,136.061,r&b
15963,75.952,r&b
15964,87.619,r&b
15965,73.141,r&b
15966,116.03,r&b
15967,165.683,r&b
15968,97.089,r&b
15969,120.027,r&b
15970,128.105,r&b
15971,137.45,r&b
15972,89.665,r&b
15973,96.331,r&b
15974,125.936,r&b
15975,67.531,r&b
15976,96.984,r&b
15977,96.043,r&b
15978,78.084,r&b
15979,90.018,r&b
15980,96.076,r&b
15981,79.996,r&b
15982,96.056,r&b
15983,129.504,r&b
15984,86.66,r&b
15985,86.676,r&b
15986,140.021,r&b
15987,169.564,r&b
15988,71.972,r&b
15989,83.126,r&b
15990,76.655,r&b
15991,72.954,r&b
15992,130.865,r&b
15993,79.939,r&b
15994,82.837,r&b
15995,87.283,r&b
15996,91.522,r&b
15997,75.714,r&b
16012,137.671,r&b
16013,100.877,r&b
16014,135.728,r&b
16015,141.283,r&b
16016,149.497,r&b
16032,140.071,r&b
16033,76.727,r&b
16339,103.649,r&b
16340,81.482,r&b
16341,141.193,r&b
16342,128.399,r&b
16343,95.509,r&b
16344,133.987,r&b
16345,92.957,r&b
16346,115.142,r&b
16347,143.994,r&b
16348,136.518,r&b
16349,130.005,r&b
16350,129.752,r&b
16351,87.654,r&b
16352,129.833,r&b
16353,113.046,r&b
16354,186.048,r&b
16355,131.95,r&b
16356,91.437,r&b
16357,120.101,r&b
16358,104.086,r&b
16359,127.997,r&b
16431,97.448,r&b
16432,119.992,r&b
16433,137.693,r&b
16434,86.278,r&b
16435,160.017,r&b
16436,113.979,r&b
16437,75.009,r&b
16438,74.57,r&b
16439,123.604,r&b
16440,117.901,r&b
16441,127.901,r&b
16442,91.014,r&b
16443,72.01,r&b
16444,123.091,r&b
16445,186.081,r&b
16446,203.862,r&b
16447,96.038,r&b
16448,95.019,r&b
16449,131.396,r&b
16450,179.919,r&b
16451,159.963,r&b
16452,143.674,r&b
16453,82.942,r&b
16454,143.319,r&b
16455,97.956,r&b
16456,116.293,r&b
16457,128.099,r&b
16458,128.038,r&b
16459,99.693,r&b
16460,73.108,r&b
16461,155.165,r&b
16462,109.865,r&b
16463,92.887,r&b
16464,133.879,r&b
16465,92.183,r&b
16466,129.999,r&b
16467,92.909,r&b
16468,90.116,r&b
16469,74.033,r&b
16470,78.935,r&b
16471,82.011,r&b
16472,140.233,r&b
16473,112.913,r&b
16474,119.787,r&b
16475,100.904,r&b
16476,93.134,r&b
16477,103.032,r&b
16478,88.816,r&b
16479,137.039,r&b
16480,172.168,r&b
16481,137.213,r&b
16482,88.009,r&b
16483,129.491,r&b
16484,81.975,r&b
16485,93.145,r&b
16486,125.858,r&b
16487,142.024,r&b
19009,104.409,r&b
19010,94.214,r&b
19011,132.439,r&b
19012,109.374,r&b
19013,108.736,r&b
19014,116.287,r&b
19015,180.061,r&b
19016,64.177,r&b
19017,117.917,r&b
19018,94.582,r&b
19019,125.388,r&b
19020,95.792,r&b
19021,95.686,r&b
19022,123.711,r&b
19023,192.915,r&b
19024,128.091,r&b
19025,167.058,r&b
19026,130.425,r&b
19027,173.365,r&b
19028,164.977,r&b
19029,87.559,r&b
19030,126.361,r&b
19031,117.602,r&b
19032,204.527,r&b
19033,133.607,r&b
19034,107.418,r&b
19035,127.112,r&b
19036,132.526,r&b
19037,111.013,r&b
19038,71.251,r&b
19039,140.588,r&b
19040,119.579,r&b
19041,119.337,r&b
19042,113.256,r&b
19043,86.903,r&b
19044,148.808,r&b
19045,102.816,r&b
19046,171.067,r&b
19047,160.395,r&b
19048,87.304,r&b
19049,118.104,r&b
19050,101.858,r&b
19051,105.822,r&b
19052,107.877,r&b
19053,107.234,r&b
19054,112.798,r&b
19055,106.855,r&b
19056,120.109,r&b
19057,185.503,r&b
19058,105.693,r&b
19059,126.461,r&b
19060,92.021,r&b
19061,176.193,r&b
19062,132.57,r&b
19063,92.733,r&b
19064,114.512,r&b
19065,114.696,r&b
19066,107.955,r&b
19067,95.261,r&b
19068,119.993,r&b
19069,203.243,r&b
19070,116.142,r&b
19071,158.089,r&b
19072,74.345,r&b
19073,97.264,r&b
19074,110.163,r&b
19075,100.518,r&b
19076,136.837,r&b
19106,115.692,r&b
19107,142.239,r&b
19108,85.527,r&b
19109,129.594,r&b
19110,77.206,r&b
19111,126.804,r&b
19112,131.054,r&b
19128,91.955,r&b
19137,105.949,r&b
19138,115.753,r&b
19139,88.89,r&b
19140,104.024,r&b
19141,96.795,r&b
19142,179.313,r&b
19143,90.026,r&b
19144,102.999,r&b
19145,112.568,r&b
19146,120.043,r&b
19147,114.081,r&b
19148,108.002,r&b
19149,109.963,r&b
19150,106.997,r&b
19151,119.564,r&b
19152,116.038,r&b
19153,121.006,r&b
19158,109.192,r&b
19160,112.12,r&b
19161,214.516,r&b
19162,116.032,r&b
19163,101.015,r&b
19164,105.105,r&b
19165,115.096,r&b
19166,112.864,r&b
19167,117.051,r&b
19168,115.064,r&b
19169,108.049,r&b
19170,117.985,r&b
19171,84.417,r&b
19172,128.114,r&b
19173,118.053,r&b
19174,120.014,r&b
19175,118.026,r&b
19176,119.937,r&b
19177,114.046,r&b
19178,114.943,r&b
19179,115.995,r&b
19180,114.907,r&b
19181,115.108,r&b
19182,212.137,r&b
19183,106.998,r&b
19184,108.801,r&b
19185,114.993,r&b
19186,119.978,r&b
19187,109.925,r&b
19188,104.936,r&b
19190,120.172,r&b
19191,104.665,r&b
19192,119.961,r&b
19193,109.667,r&b
19194,108.122,r&b
19195,111.971,r&b
19196,119.931,r&b
19197,107.677,r&b
19199,102.516,r&b
19200,100.392,r&b
19201,109.394,r&b
19207,119.55,r&b
19216,125.476,r&b
19217,107.706,r&b
19218,91.453,r&b
19219,170.888,r&b
19220,90.081,r&b
19225,139.787,r&b
19226,106.035,r&b
19227,115.132,r&b
19228,111.356,r&b
19229,105.182,r&b
19230,119.943,r&b
19231,122.644,r&b
19232,126.624,r&b
19246,100.086,r&b
19247,110.135,r&b
19248,105.871,r&b
19320,119.996,r&b
19321,116.977,r&b
19322,117.062,r&b
19323,129.991,r&b
19324,119.949,r&b
19325,126.148,r&b
19327,119.986,r&b
19335,127.911,r&b
19336,123.965,r&b
19337,122.037,r&b
19338,120.028,r&b
19339,119.025,r&b
19340,116.996,r&b
19341,100.03,r&b
19342,130.039,r&b
19343,122.006,r&b
19345,132.974,r&b
19350,129.994,r&b
19351,119.043,r&b
19382,126.941,r&b
19383,100.975,r&b
19384,117.139,r&b
19385,111.922,r&b
19386,126.779,r&b
19387,170.004,r&b
19388,120.015,r&b
19389,120.001,r&b
19390,110.043,r&b
19391,90.006,r&b
19392,100.025,r&b
19393,127.982,r&b
19394,131.988,r&b
19395,129.937,r&b
19396,130.009,r&b
19397,103.978,r&b
19398,108.039,r&b
19399,124.098,r&b
19400,88.021,r&b
19401,116.035,r&b
19402,108.16,r&b
19403,83.585,r&b
19404,174.177,r&b
19405,127.023,r&b
19406,120.042,r&b
19407,129.802,r&b
19408,140.103,r&b
19409,127.096,r&b
19410,118.03,r&b
19411,119.964,r&b
19412,130.084,r&b
19413,116.496,r&b
19414,108.012,r&b
19415,102.986,r&b
19432,111.096,r&b
19433,130.048,r&b
19434,115.003,r&b
19435,120.999,r&b
19436,118.032,r&b
19437,116.026,r&b
19438,128.022,r&b
19439,144.07,r&b
19440,140.029,r&b
19441,91.048,r&b
19442,98.018,r&b
19443,129.046,r&b
19444,107.924,r&b
19449,147.428,r&b
19458,119.812,r&b
19460,142.896,r&b
19461,129.91,r&b
19462,137.144,r&b
19463,86.706,r&b
19464,120.046,r&b
19465,182.174,r&b
19466,114.007,r&b
19473,86.99,r&b
19475,80.235,r&b
19476,129.813,r&b
19477,140.063,r&b
19478,74.543,r&b
19479,140.018,r&b
19482,136.024,r&b
19483,138.125,r&b
19484,86.044,r&b
19485,100.033,r&b
19486,139.969,r&b
19487,154.016,r&b
19488,95.024,r&b
19489,96.023,r&b
19490,78.974,r&b
19491,105.064,r&b
19492,131.998,r&b
19493,180.048,r&b
19494,147.006,r&b
19495,116.021,r&b
19496,135.068,r&b
19497,110.065,r&b
19498,130.018,r&b
19499,134.9,r&b
19500,139.882,r&b
19501,174.07,r&b
19502,114.012,r&b
19503,176.618,r&b
19504,133.284,r&b
19505,90.039,r&b
19506,134.031,r&b
19507,127.943,r&b
19508,125.022,r&b
19509,119.012,r&b
19510,128.896,r&b
19511,80.035,r&b
19512,140.101,r&b
19513,135.305,r&b
19514,140.036,r&b
19515,150.082,r&b
19516,120.117,r&b
19518,95.979,r&b
19519,81.498,r&b
19520,84.72,r&b
19521,124.995,r&b
19526,94.59,r&b
19532,147.209,r&b
19533,99.941,r&b
19534,74.741,r&b
19535,132.937,r&b
19536,151.543,r&b
19537,136.577,r&b
19538,171.016,r&b
19539,116.741,r&b
19540,141.689,r&b
19541,76.059,r&b
19542,95.518,r&b
19543,104.952,r&b
19544,139.969,r&b
19545,97.001,r&b
19546,123.936,r&b
19547,98.057,r&b
19548,102.104,r&b
19549,79.997,r&b
19550,83.305,r&b
19551,82.667,r&b
19552,115.989,r&b
19553,95.049,r&b
19554,175.483,r&b
19555,86.933,r&b
19556,83.657,r&b
19557,87.089,r&b
19558,92.663,r&b
19559,93.932,r&b
19560,96.439,r&b
19561,100.001,r&b
19562,191.921,r&b
19563,89.099,r&b
19565,88.978,r&b
19566,90.376,r&b
19567,125.01,r&b
19568,95.998,r&b
19572,137.883,r&b
19575,146.039,r&b
19576,120.258,r&b
19581,120.091,r&b
19582,120.001,r&b
19583,79.826,r&b
19584,85.789,r&b
19585,171.505,r&b
19586,82.43,r&b
19587,203.776,r&b
19588,125.128,r&b
