,danceability,playlist_genre
8452,0.526,r&b
8453,0.53,r&b
8454,0.442,r&b
8455,0.804,r&b
8460,0.791,r&b
8461,0.7,r&b
8462,0.353,r&b
8463,0.514,r&b
8464,0.177,r&b
8476,0.573,r&b
8477,0.539,r&b
8478,0.582,r&b
8479,0.88,r&b
8595,0.511,r&b
8596,0.765,r&b
8597,0.68,r&b
8604,0.549,r&b
8605,0.718,r&b
8606,0.828,r&b
8607,0.635,r&b
8608,0.363,r&b
8609,0.771,r&b
8610,0.83,r&b
8611,0.773,r&b
8612,0.848,r&b
8613,0.587,r&b
8614,0.55,r&b
8615,0.633,r&b
8616,0.561,r&b
8617,0.588,r&b
8618,0.523,r&b
8619,0.544,r&b
8620,0.822,r&b
8621,0.843,r&b
8622,0.833,r&b
8623,0.806,r&b
8624,0.536,r&b
8625,0.436,r&b
8626,0.776,r&b
8627,0.765,r&b
8628,0.798,r&b
8629,0.733,r&b
8630,0.817,r&b
8631,0.851,r&b
8632,0.479,r&b
8633,0.684,r&b
8634,0.566,r&b
8635,0.636,r&b
8636,0.747,r&b
8637,0.747,r&b
8638,0.668,r&b
8639,0.661,r&b
8640,0.451,r&b
8641,0.663,r&b
8642,0.784,r&b
8643,0.399,r&b
8644,0.514,r&b
8645,0.7,r&b
8646,0.749,r&b
8647,0.519,r&b
8648,0.302,r&b
8649,0.562,r&b
8650,0.657,r&b
8651,0.498,r&b
8652,0.834,r&b
8653,0.699,r&b
8654,0.396,r&b
8655,0.577,r&b
8656,0.791,r&b
8657,0.867,r&b
8658,0.654,r&b
8659,0.469,r&b
8660,0.764,r&b
8661,0.719,r&b
8662,0.683,r&b
8663,0.654,r&b
8664,0.679,r&b
8665,0.484,r&b
8666,0.924,r&b
8667,0.507,r&b
8668,0.707,r&b
8669,0.612,r&b
8670,0.708,r&b
8675,0.555,r&b
8676,0.478,r&b
8677,0.603,r&b
8679,0.887,r&b
8680,0.69,r&b
8681,0.69,r&b
8682,0.723,r&b
8683,0.684,r&b
8684,0.571,r&b
8685,0.65,r&b
8741,0.633,r&b
8742,0.732,r&b
8743,0.668,r&b
8753,0.624,r&b
8754,0.534,r&b
8755,0.763,r&b
8849,0.689,r&b
8850,0.409,r&b
8851,0.654,r&b
8852,0.351,r&b
8853,0.708,r&b
8854,0.492,r&b
8859,0.538,r&b
8860,0.778,r&b
8861,0.776,r&b
8865,0.479,r&b
8866,0.649,r&b
8867,0.568,r&b
8868,0.734,r&b
8878,0.795,r&b
8879,0.698,r&b
8880,0.786,r&b
8881,0.417,r&b
8882,0.792,r&b
8883,0.628,r&b
8884,0.76,r&b
8885,0.741,r&b
8890,0.623,r&b
8898,0.766,r&b
8899,0.803,r&b
8900,0.418,r&b
8901,0.909,r&b
8902,0.516,r&b
8903,0.853,r&b
8904,0.498,r&b
8905,0.649,r&b
8907,0.483,r&b
8908,0.67,r&b
8909,0.72,r&b
8910,0.745,r&b
8911,0.6,r&b
8912,0.61,r&b
8913,0.589,r&b
8914,0.646,r&b
8915,0.515,r&b
8916,0.425,r&b
8922,0.877,r&b
8923,0.423,r&b
8924,0.686,r&b
8925,0.518,r&b
8963,0.818,r&b
8975,0.713,r&b
8976,0.506,r&b
8977,0.878,r&b
8978,0.488,r&b
8979,0.578,r&b
8980,0.405,r&b
8981,0.744,r&b
8982,0.732,r&b
8983,0.52,r&b
8984,0.675,r&b
8985,0.769,r&b
8987,0.829,r&b
8988,0.588,r&b
9182,0.589,r&b
9183,0.508,r&b
9184,0.387,r&b
9185,0.25,r&b
9186,0.642,r&b
9187,0.407,r&b
9188,0.575,r&b
9189,0.395,r&b
9190,0.315,r&b
9191,0.377,r&b
9205,0.521,r&b
9206,0.797,r&b
9207,0.345,r&b
9208,0.395,r&b
9209,0.582,r&b
9210,0.689,r&b
9215,0.432,r&b
9216,0.598,r&b
9217,0.74,r&b
9218,0.567,r&b
9219,0.505,r&b
9220,0.435,r&b
9221,0.554,r&b
9222,0.499,r&b
9223,0.684,r&b
9224,0.629,r&b
9225,0.557,r&b
9226,0.632,r&b
9227,0.481,r&b
9228,0.802,r&b
9229,0.389,r&b
9230,0.832,r&b
9231,0.754,r&b
9232,0.448,r&b
9233,0.883,r&b
9234,0.515,r&b
9235,0.547,r&b
9236,0.559,r&b
9238,0.54,r&b
9239,0.633,r&b
9240,0.469,r&b
9241,0.745,r&b
9242,0.789,r&b
9243,0.72,r&b
9247,0.675,r&b
9248,0.814,r&b
9249,0.805,r&b
9257,0.59,r&b
9264,0.761,r&b
9265,0.528,r&b
9311,0.614,r&b
9312,0.319,r&b
9313,0.855,r&b
9314,0.939,r&b
9315,0.622,r&b
9336,0.568,r&b
9337,0.714,r&b
9338,0.358,r&b
9339,0.516,r&b
9340,0.476,r&b
9341,0.296,r&b
9342,0.645,r&b
9406,0.663,r&b
9419,0.475,r&b
9420,0.686,r&b
9421,0.841,r&b
9426,0.387,r&b
9427,0.702,r&b
9428,0.652,r&b
9429,0.623,r&b
9430,0.658,r&b
9431,0.897,r&b
9432,0.67,r&b
9446,0.802,r&b
9447,0.722,r&b
9448,0.731,r&b
9449,0.854,r&b
9450,0.781,r&b
9451,0.72,r&b
9452,0.672,r&b
9457,0.631,r&b
9458,0.636,r&b
9459,0.718,r&b
9460,0.667,r&b
9461,0.809,r&b
9462,0.832,r&b
9463,0.749,r&b
9472,0.729,r&b
9473,0.755,r&b
9474,0.732,r&b
9475,0.802,r&b
9476,0.374,r&b
9477,0.629,r&b
9498,0.79,r&b
9499,0.615,r&b
9500,0.609,r&b
9512,0.707,r&b
9513,0.709,r&b
9514,0.764,r&b
9515,0.798,r&b
9516,0.693,r&b
9517,0.728,r&b
9518,0.633,r&b
9519,0.497,r&b
9520,0.592,r&b
9521,0.741,r&b
9522,0.65,r&b
9523,0.644,r&b
9531,0.666,r&b
9532,0.578,r&b
9533,0.716,r&b
9541,0.632,r&b
9631,0.669,r&b
9632,0.697,r&b
9633,0.589,r&b
9634,0.718,r&b
9635,0.749,r&b
9636,0.757,r&b
9684,0.727,r&b
9685,0.815,r&b
9686,0.407,r&b
9687,0.784,r&b
9688,0.722,r&b
9697,0.711,r&b
9706,0.609,r&b
9707,0.652,r&b
9708,0.637,r&b
9709,0.752,r&b
9710,0.711,r&b
9711,0.732,r&b
9712,0.644,r&b
9713,0.677,r&b
9714,0.643,r&b
9715,0.72,r&b
9716,0.569,r&b
9717,0.708,r&b
9718,0.725,r&b
9719,0.73,r&b
9720,0.539,r&b
9721,0.671,r&b
9722,0.757,r&b
9723,0.634,r&b
9724,0.586,r&b
9725,0.78,r&b
9726,0.402,r&b
9727,0.471,r&b
9728,0.706,r&b
9729,0.622,r&b
9740,0.698,r&b
9741,0.556,r&b
9758,0.341,r&b
9759,0.609,r&b
9770,0.651,r&b
9771,0.672,r&b
9772,0.659,r&b
9778,0.468,r&b
9779,0.753,r&b
9780,0.377,r&b
9781,0.787,r&b
9782,0.634,r&b
9783,0.552,r&b
9784,0.732,r&b
9785,0.734,r&b
9786,0.708,r&b
9788,0.734,r&b
9789,0.878,r&b
9790,0.741,r&b
9791,0.44,r&b
9792,0.578,r&b
9793,0.552,r&b
9794,0.744,r&b
9795,0.767,r&b
9796,0.738,r&b
9797,0.567,r&b
9798,0.812,r&b
9799,0.412,r&b
9800,0.605,r&b
9801,0.566,r&b
9802,0.85,r&b
9803,0.423,r&b
9804,0.546,r&b
9805,0.593,r&b
9806,0.744,r&b
9807,0.469,r&b
9808,0.717,r&b
9811,0.779,r&b
9812,0.799,r&b
9813,0.434,r&b
9814,0.632,r&b
9815,0.69,r&b
9816,0.637,r&b
9817,0.534,r&b
9818,0.711,r&b
9819,0.817,r&b
9820,0.69,r&b
9821,0.656,r&b
9824,0.413,r&b
9825,0.697,r&b
9829,0.745,r&b
9830,0.552,r&b
9831,0.704,r&b
9832,0.916,r&b
9833,0.767,r&b
9878,0.736,r&b
9879,0.843,r&b
9880,0.735,r&b
9881,0.901,r&b
9882,0.734,r&b
9883,0.888,r&b
9888,0.884,r&b
9889,0.861,r&b
9890,0.716,r&b
9903,0.64,r&b
9904,0.912,r&b
9905,0.844,r&b
9906,0.852,r&b
9907,0.902,r&b
9908,0.793,r&b
9909,0.966,r&b
9912,0.924,r&b
9915,0.871,r&b
9916,0.88,r&b
9917,0.894,r&b
9918,0.768,r&b
9919,0.665,r&b
9938,0.737,r&b
9939,0.793,r&b
9993,0.665,r&b
9994,0.901,r&b
10000,0.931,r&b
10023,0.807,r&b
10024,0.699,r&b
10025,0.643,r&b
10026,0.694,r&b
10027,0.83,r&b
10028,0.423,r&b
10029,0.81,r&b
10030,0.936,r&b
10031,0.673,r&b
10032,0.503,r&b
10046,0.79,r&b
10056,0.856,r&b
10150,0.861,r&b
10151,0.63,r&b
10152,0.723,r&b
10153,0.797,r&b
10159,0.666,r&b
10160,0.774,r&b
10161,0.724,r&b
10162,0.747,r&b
10163,0.561,r&b
10164,0.585,r&b
10165,0.837,r&b
10166,0.855,r&b
10167,0.816,r&b
10168,0.733,r&b
10169,0.912,r&b
10170,0.884,r&b
10171,0.75,r&b
10172,0.7,r&b
10173,0.754,r&b
10174,0.814,r&b
10175,0.856,r&b
10176,0.689,r&b
10179,0.527,r&b
10180,0.71,r&b
10181,0.766,r&b
10182,0.904,r&b
10183,0.926,r&b
10184,0.642,r&b
10185,0.626,r&b
10186,0.713,r&b
10187,0.764,r&b
10188,0.91,r&b
10189,0.46,r&b
10190,0.931,r&b
10191,0.779,r&b
10192,0.606,r&b
10193,0.596,r&b
10194,0.789,r&b
10195,0.623,r&b
10196,0.498,r&b
10197,0.72,r&b
10198,0.855,r&b
10199,0.764,r&b
10200,0.816,r&b
10201,0.913,r&b
10202,0.889,r&b
10204,0.728,r&b
10205,0.747,r&b
10206,0.894,r&b
10207,0.789,r&b
10208,0.817,r&b
10209,0.943,r&b
10210,0.861,r&b
10211,0.866,r&b
10212,0.867,r&b
10213,0.785,r&b
10214,0.897,r&b
10215,0.903,r&b
10216,0.683,r&b
10217,0.63,r&b
10221,0.854,r&b
10222,0.788,r&b
10223,0.496,r&b
10224,0.784,r&b
10229,0.752,r&b
10230,0.867,r&b
10231,0.677,r&b
10232,0.614,r&b
10233,0.955,r&b
10236,0.824,r&b
10237,0.517,r&b
10242,0.622,r&b
10243,0.636,r&b
10253,0.764,r&b
10254,0.582,r&b
10255,0.65,r&b
10256,0.535,r&b
10257,0.669,r&b
10258,0.539,r&b
10259,0.82,r&b
10260,0.808,r&b
10261,0.81,r&b
10262,0.712,r&b
10263,0.692,r&b
10264,0.642,r&b
10265,0.463,r&b
10266,0.8,r&b
10273,0.674,r&b
10274,0.807,r&b
10275,0.751,r&b
10276,0.524,r&b
10277,0.798,r&b
10278,0.912,r&b
10279,0.796,r&b
10280,0.763,r&b
10281,0.623,r&b
10282,0.827,r&b
10283,0.892,r&b
10284,0.647,r&b
10285,0.69,r&b
10286,0.73,r&b
10287,0.814,r&b
10288,0.495,r&b
10289,0.367,r&b
10290,0.792,r&b
10291,0.833,r&b
10292,0.672,r&b
10293,0.738,r&b
10294,0.872,r&b
10295,0.851,r&b
10296,0.383,r&b
10297,0.635,r&b
10298,0.809,r&b
10299,0.437,r&b
10300,0.592,r&b
10305,0.709,r&b
10306,0.518,r&b
10307,0.6,r&b
10308,0.81,r&b
10309,0.36,r&b
10310,0.732,r&b
10311,0.57,r&b
10312,0.628,r&b
10313,0.865,r&b
10314,0.785,r&b
10315,0.764,r&b
10316,0.883,r&b
10317,0.638,r&b
10321,0.509,r&b
10322,0.728,r&b
10339,0.666,r&b
10340,0.651,r&b
10341,0.805,r&b
10342,0.835,r&b
10343,0.839,r&b
10344,0.758,r&b
10345,0.798,r&b
10346,0.8,r&b
10347,0.765,r&b
11203,0.598,r&b
11204,0.731,r&b
11205,0.529,r&b
11206,0.427,r&b
11207,0.653,r&b
11214,0.727,r&b
11215,0.726,r&b
11216,0.821,r&b
11217,0.494,r&b
11218,0.664,r&b
11219,0.554,r&b
11220,0.693,r&b
11221,0.667,r&b
11222,0.533,r&b
11223,0.557,r&b
11224,0.701,r&b
11225,0.515,r&b
11226,0.414,r&b
11227,0.743,r&b
11228,0.698,r&b
11231,0.507,r&b
11232,0.693,r&b
11233,0.571,r&b
11234,0.672,r&b
11235,0.585,r&b
11239,0.551,r&b
11240,0.448,r&b
11241,0.451,r&b
11242,0.533,r&b
11243,0.601,r&b
11244,0.806,r&b
11245,0.412,r&b
11256,0.574,r&b
11257,0.505,r&b
11258,0.729,r&b
11259,0.381,r&b
11260,0.767,r&b
11261,0.612,r&b
11262,0.532,r&b
11263,0.762,r&b
11264,0.57,r&b
11265,0.642,r&b
11266,0.546,r&b
11267,0.486,r&b
11268,0.658,r&b
11269,0.541,r&b
11270,0.729,r&b
11273,0.605,r&b
11274,0.77,r&b
11275,0.654,r&b
11276,0.542,r&b
11277,0.309,r&b
11281,0.248,r&b
11282,0.554,r&b
11291,0.321,r&b
11292,0.655,r&b
11293,0.622,r&b
11294,0.897,r&b
11295,0.577,r&b
11296,0.589,r&b
11297,0.572,r&b
12450,0.694,r&b
12451,0.708,r&b
12452,0.851,r&b
12453,0.875,r&b
12463,0.559,r&b
12464,0.726,r&b
12465,0.773,r&b
12466,0.772,r&b
12467,0.804,r&b
12468,0.599,r&b
12469,0.777,r&b
12470,0.813,r&b
12471,0.529,r&b
12472,0.551,r&b
12473,0.605,r&b
12474,0.676,r&b
12475,0.662,r&b
12476,0.88,r&b
12477,0.798,r&b
12478,0.807,r&b
12479,0.775,r&b
12480,0.78,r&b
12481,0.705,r&b
12482,0.814,r&b
12483,0.711,r&b
12484,0.804,r&b
12485,0.77,r&b
12486,0.811,r&b
12487,0.73,r&b
12488,0.753,r&b
12489,0.567,r&b
12490,0.62,r&b
12491,0.636,r&b
12492,0.802,r&b
12493,0.748,r&b
12494,0.65,r&b
12495,0.77,r&b
12496,0.751,r&b
12497,0.742,r&b
12504,0.656,r&b
12505,0.745,r&b
12506,0.823,r&b
12507,0.82,r&b
12508,0.849,r&b
12575,0.684,r&b
12576,0.779,r&b
12577,0.729,r&b
12578,0.589,r&b
12579,0.675,r&b
12580,0.518,r&b
12581,0.666,r&b
12582,0.842,r&b
12583,0.54,r&b
12584,0.792,r&b
12585,0.687,r&b
12586,0.576,r&b
12587,0.674,r&b
12588,0.729,r&b
12589,0.766,r&b
12590,0.673,r&b
12591,0.769,r&b
12592,0.62,r&b
12593,0.69,r&b
12594,0.706,r&b
12595,0.543,r&b
12596,0.79,r&b
12597,0.582,r&b
12598,0.727,r&b
12599,0.628,r&b
12600,0.661,r&b
12601,0.761,r&b
12602,0.672,r&b
12603,0.614,r&b
12604,0.513,r&b
12605,0.81,r&b
12606,0.458,r&b
12607,0.561,r&b
12608,0.76,r&b
12984,0.683,r&b
12985,0.805,r&b
12986,0.756,r&b
12987,0.441,r&b
12988,0.741,r&b
12989,0.609,r&b
12990,0.803,r&b
12991,0.516,r&b
12992,0.532,r&b
12995,0.554,r&b
12996,0.83,r&b
12997,0.763,r&b
12998,0.257,r&b
12999,0.728,r&b
13000,0.603,r&b
13001,0.752,r&b
13002,0.801,r&b
13003,0.66,r&b
13004,0.559,r&b
13005,0.66,r&b
13006,0.657,r&b
13007,0.504,r&b
13008,0.697,r&b
13009,0.633,r&b
13010,0.794,r&b
13011,0.699,r&b
13012,0.74,r&b
13013,0.775,r&b
13014,0.466,r&b
13015,0.572,r&b
13016,0.752,r&b
13017,0.645,r&b
13018,0.615,r&b
13019,0.305,r&b
13020,0.807,r&b
13021,0.587,r&b
13022,0.805,r&b
13023,0.678,r&b
13024,0.649,r&b
13025,0.526,r&b
13026,0.546,r&b
13027,0.734,r&b
13028,0.468,r&b
13029,0.681,r&b
13030,0.876,r&b
13031,0.845,r&b
13032,0.638,r&b
13033,0.483,r&b
13034,0.284,r&b
13042,0.661,r&b
13043,0.745,r&b
13044,0.606,r&b
13045,0.717,r&b
13056,0.613,r&b
13057,0.653,r&b
13058,0.768,r&b
13118,0.548,r&b
13119,0.684,r&b
13120,0.666,r&b
13121,0.519,r&b
13122,0.643,r&b
13133,0.615,r&b
13134,0.732,r&b
13135,0.505,r&b
13136,0.41,r&b
13137,0.796,r&b
13138,0.738,r&b
13139,0.788,r&b
13140,0.707,r&b
13141,0.451,r&b
13142,0.4,r&b
13143,0.753,r&b
13144,0.844,r&b
13145,0.679,r&b
13146,0.915,r&b
13147,0.608,r&b
13148,0.746,r&b
13149,0.753,r&b
13150,0.789,r&b
13151,0.816,r&b
13152,0.627,r&b
13153,0.785,r&b
13154,0.775,r&b
13155,0.678,r&b
13156,0.638,r&b
13157,0.545,r&b
13158,0.502,r&b
13159,0.617,r&b
13160,0.826,r&b
13161,0.803,r&b
13162,0.837,r&b
13163,0.685,r&b
13164,0.691,r&b
13165,0.548,r&b
13166,0.826,r&b
13167,0.739,r&b
13168,0.581,r&b
13169,0.679,r&b
13170,0.852,r&b
13171,0.438,r&b
13172,0.552,r&b
13173,0.756,r&b
13174,0.853,r&b
13175,0.714,r&b
13176,0.399,r&b
13177,0.561,r&b
13178,0.793,r&b
13179,0.651,r&b
13180,0.599,r&b
13181,0.656,r&b
13182,0.415,r&b
13183,0.847,r&b
13184,0.794,r&b
13185,0.541,r&b
13186,0.648,r&b
13187,0.788,r&b
13188,0.619,r&b
13189,0.744,r&b
13190,0.739,r&b
13208,0.785,r&b
13209,0.525,r&b
13210,0.604,r&b
13211,0.614,r&b
13212,0.398,r&b
13213,0.729,r&b
13214,0.6,r&b
13215,0.658,r&b
13450,0.718,r&b
13451,0.581,r&b
13452,0.412,r&b
13453,0.689,r&b
13454,0.7,r&b
14589,0.545,r&b
14590,0.72,r&b
14591,0.605,r&b
14592,0.543,r&b
14593,0.744,r&b
14596,0.728,r&b
14611,0.839,r&b
14612,0.588,r&b
14613,0.804,r&b
14614,0.78,r&b
14615,0.377,r&b
14616,0.705,r&b
14617,0.593,r&b
14618,0.565,r&b
14619,0.683,r&b
14620,0.656,r&b
14621,0.619,r&b
14622,0.748,r&b
14623,0.797,r&b
14624,0.678,r&b
14625,0.639,r&b
14626,0.661,r&b
14627,0.595,r&b
14628,0.653,r&b
14629,0.7,r&b
14630,0.619,r&b
14631,0.688,r&b
14632,0.66,r&b
14633,0.716,r&b
14634,0.654,r&b
14635,0.505,r&b
14636,0.836,r&b
14637,0.608,r&b
14638,0.542,r&b
14640,0.662,r&b
14641,0.819,r&b
14642,0.569,r&b
14643,0.728,r&b
14644,0.616,r&b
14645,0.673,r&b
14646,0.733,r&b
14647,0.382,r&b
14648,0.723,r&b
14649,0.642,r&b
14650,0.624,r&b
14651,0.666,r&b
14652,0.556,r&b
14653,0.62,r&b
14654,0.694,r&b
14655,0.672,r&b
14656,0.686,r&b
14657,0.422,r&b
14658,0.778,r&b
14659,0.746,r&b
14660,0.487,r&b
14661,0.647,r&b
14662,0.839,r&b
14663,0.821,r&b
14664,0.856,r&b
14665,0.812,r&b
14666,0.703,r&b
14667,0.618,r&b
14668,0.794,r&b
14669,0.605,r&b
14670,0.772,r&b
14682,0.6,r&b
14694,0.64,r&b
14810,0.654,r&b
14811,0.588,r&b
14812,0.639,r&b
14813,0.475,r&b
14822,0.499,r&b
14823,0.571,r&b
14824,0.319,r&b
14844,0.61,r&b
14845,0.525,r&b
14846,0.471,r&b
14847,0.548,r&b
14848,0.723,r&b
14849,0.588,r&b
14850,0.558,r&b
14851,0.452,r&b
14852,0.662,r&b
14853,0.692,r&b
14854,0.732,r&b
14855,0.544,r&b
14856,0.676,r&b
14857,0.706,r&b
14981,0.747,r&b
14993,0.688,r&b
14994,0.265,r&b
14995,0.735,r&b
14996,0.293,r&b
14997,0.585,r&b
14998,0.542,r&b
14999,0.624,r&b
15000,0.437,r&b
15001,0.198,r&b
15002,0.768,r&b
15003,0.795,r&b
15004,0.706,r&b
15005,0.51,r&b
15006,0.423,r&b
15007,0.489,r&b
15008,0.447,r&b
15009,0.806,r&b
15010,0.824,r&b
15011,0.62,r&b
15012,0.861,r&b
15013,0.584,r&b
15014,0.51,r&b
15015,0.643,r&b
15016,0.69,r&b
15017,0.581,r&b
15018,0.642,r&b
15019,0.822,r&b
15020,0.463,r&b
15021,0.544,r&b
15022,0.707,r&b
15033,0.474,r&b
15034,0.787,r&b
15035,0.41,r&b
15036,0.448,r&b
15086,0.722,r&b
15087,0.796,r&b
15088,0.559,r&b
15089,0.431,r&b
15090,0.491,r&b
15091,0.671,r&b
15092,0.764,r&b
15093,0.712,r&b
15094,0.853,r&b
15095,0.764,r&b
15096,0.411,r&b
15098,0.414,r&b
15099,0.603,r&b
15100,0.753,r&b
15116,0.622,r&b
15122,0.65,r&b
15123,0.384,r&b
15124,0.617,r&b
15125,0.543,r&b
15126,0.675,r&b
15127,0.488,r&b
15128,0.624,r&b
15129,0.622,r&b
15130,0.752,r&b
15135,0.452,r&b
15144,0.603,r&b
15145,0.485,r&b
15146,0.589,r&b
15157,0.745,r&b
15158,0.923,r&b
15159,0.689,r&b
15160,0.575,r&b
15503,0.706,r&b
15504,0.884,r&b
15505,0.662,r&b
15506,0.908,r&b
15507,0.924,r&b
15508,0.888,r&b
15509,0.795,r&b
15510,0.641,r&b
15511,0.662,r&b
15515,0.657,r&b
15516,0.764,r&b
15517,0.81,r&b
15518,0.852,r&b
15519,0.845,r&b
15520,0.797,r&b
15521,0.712,r&b
15522,0.844,r&b
15523,0.875,r&b
15524,0.92,r&b
15525,0.66,r&b
15526,0.803,r&b
15527,0.692,r&b
15528,0.723,r&b
15529,0.701,r&b
15530,0.658,r&b
15531,0.7,r&b
15532,0.761,r&b
15533,0.956,r&b
15534,0.735,r&b
15535,0.699,r&b
15536,0.706,r&b
15537,0.816,r&b
15538,0.816,r&b
15539,0.784,r&b
15540,0.845,r&b
15541,0.833,r&b
15542,0.71,r&b
15543,0.826,r&b
15544,0.783,r&b
15545,0.796,r&b
15546,0.879,r&b
15547,0.775,r&b
15548,0.452,r&b
15549,0.527,r&b
15550,0.538,r&b
15551,0.793,r&b
15552,0.605,r&b
15553,0.644,r&b
15554,0.77,r&b
15555,0.646,r&b
15556,0.763,r&b
15557,0.699,r&b
15558,0.772,r&b
15559,0.717,r&b
15565,0.605,r&b
15566,0.691,r&b
15567,0.807,r&b
15568,0.569,r&b
15569,0.819,r&b
15837,0.599,r&b
15838,0.691,r&b
15839,0.66,r&b
15840,0.626,r&b
15847,0.65,r&b
15848,0.889,r&b
15849,0.441,r&b
15850,0.486,r&b
15853,0.783,r&b
15854,0.605,r&b
15855,0.7,r&b
15856,0.507,r&b
15857,0.608,r&b
15858,0.769,r&b
15867,0.795,r&b
15868,0.653,r&b
15869,0.389,r&b
15870,0.624,r&b
15871,0.767,r&b
15872,0.464,r&b
15879,0.746,r&b
15880,0.549,r&b
15881,0.627,r&b
15882,0.551,r&b
15883,0.75,r&b
15884,0.655,r&b
15885,0.757,r&b
15886,0.694,r&b
15895,0.53,r&b
15896,0.615,r&b
15897,0.761,r&b
15898,0.565,r&b
15899,0.673,r&b
15938,0.787,r&b
15939,0.685,r&b
15940,0.744,r&b
15949,0.631,r&b
15950,0.595,r&b
15963,0.679,r&b
15964,0.711,r&b
15965,0.418,r&b
15966,0.837,r&b
15967,0.697,r&b
15968,0.72,r&b
15969,0.73,r&b
15970,0.773,r&b
15971,0.732,r&b
15972,0.76,r&b
15973,0.809,r&b
15974,0.585,r&b
15975,0.552,r&b
15976,0.684,r&b
15977,0.653,r&b
15978,0.67,r&b
15979,0.683,r&b
15980,0.718,r&b
15981,0.594,r&b
15982,0.619,r&b
15983,0.656,r&b
15984,0.699,r&b
15985,0.596,r&b
15986,0.707,r&b
15987,0.558,r&b
15988,0.632,r&b
15989,0.738,r&b
15990,0.628,r&b
15991,0.677,r&b
15992,0.569,r&b
15993,0.738,r&b
15994,0.529,r&b
15995,0.633,r&b
15996,0.721,r&b
15997,0.713,r&b
16012,0.656,r&b
16013,0.751,r&b
16014,0.513,r&b
16015,0.554,r&b
16016,0.523,r&b
16032,0.739,r&b
16033,0.644,r&b
16339,0.799,r&b
16340,0.598,r&b
16341,0.702,r&b
16342,0.467,r&b
16343,0.834,r&b
16344,0.689,r&b
16345,0.71,r&b
16346,0.707,r&b
16347,0.402,r&b
16348,0.7,r&b
16349,0.697,r&b
16350,0.661,r&b
16351,0.38,r&b
16352,0.516,r&b
16353,0.944,r&b
16354,0.568,r&b
16355,0.7,r&b
16356,0.7,r&b
16357,0.681,r&b
16358,0.724,r&b
16359,0.676,r&b
16431,0.733,r&b
16432,0.657,r&b
16433,0.633,r&b
16434,0.744,r&b
16435,0.685,r&b
16436,0.746,r&b
16437,0.687,r&b
16438,0.604,r&b
16439,0.73,r&b
16440,0.747,r&b
16441,0.684,r&b
16442,0.655,r&b
16443,0.583,r&b
16444,0.873,r&b
16445,0.667,r&b
16446,0.677,r&b
16447,0.753,r&b
16448,0.713,r&b
16449,0.73,r&b
16450,0.27,r&b
16451,0.66,r&b
16452,0.655,r&b
16453,0.446,r&b
16454,0.614,r&b
16455,0.684,r&b
16456,0.494,r&b
16457,0.726,r&b
16458,0.629,r&b
16459,0.847,r&b
16460,0.755,r&b
16461,0.588,r&b
16462,0.742,r&b
16463,0.911,r&b
16464,0.697,r&b
16465,0.704,r&b
16466,0.702,r&b
16467,0.743,r&b
16468,0.665,r&b
16469,0.58,r&b
16470,0.649,r&b
16471,0.705,r&b
16472,0.71,r&b
16473,0.733,r&b
16474,0.725,r&b
16475,0.767,r&b
16476,0.569,r&b
16477,0.854,r&b
16478,0.512,r&b
16479,0.812,r&b
16480,0.72,r&b
16481,0.672,r&b
16482,0.739,r&b
16483,0.596,r&b
16484,0.618,r&b
16485,0.704,r&b
16486,0.699,r&b
16487,0.749,r&b
19009,0.737,r&b
19010,0.542,r&b
19011,0.584,r&b
19012,0.82,r&b
19013,0.377,r&b
19014,0.773,r&b
19015,0.404,r&b
19016,0.453,r&b
19017,0.667,r&b
19018,0.513,r&b
19019,0.599,r&b
19020,0.634,r&b
19021,0.758,r&b
19022,0.581,r&b
19023,0.472,r&b
19024,0.524,r&b
19025,0.751,r&b
19026,0.47,r&b
19027,0.394,r&b
19028,0.571,r&b
19029,0.536,r&b
19030,0.75,r&b
19031,0.82,r&b
19032,0.394,r&b
19033,0.66,r&b
19034,0.658,r&b
19035,0.251,r&b
19036,0.494,r&b
19037,0.615,r&b
19038,0.418,r&b
19039,0.484,r&b
19040,0.881,r&b
19041,0.734,r&b
19042,0.774,r&b
19043,0.618,r&b
19044,0.565,r&b
19045,0.81,r&b
19046,0.397,r&b
19047,0.727,r&b
19048,0.476,r&b
19049,0.883,r&b
19050,0.666,r&b
19051,0.9,r&b
19052,0.831,r&b
19053,0.768,r&b
19054,0.755,r&b
19055,0.808,r&b
19056,0.784,r&b
19057,0.376,r&b
19058,0.717,r&b
19059,0.786,r&b
19060,0.687,r&b
19061,0.507,r&b
19062,0.867,r&b
19063,0.496,r&b
19064,0.55,r&b
19065,0.654,r&b
19066,0.887,r&b
19067,0.483,r&b
19068,0.785,r&b
19069,0.2,r&b
19070,0.747,r&b
19071,0.518,r&b
19072,0.659,r&b
19073,0.821,r&b
19074,0.739,r&b
19075,0.392,r&b
19076,0.816,r&b
19106,0.638,r&b
19107,0.398,r&b
19108,0.611,r&b
19109,0.676,r&b
19110,0.478,r&b
19111,0.475,r&b
19112,0.646,r&b
19128,0.86,r&b
19137,0.754,r&b
19138,0.71,r&b
19139,0.65,r&b
19140,0.773,r&b
19141,0.605,r&b
19142,0.363,r&b
19143,0.719,r&b
19144,0.732,r&b
19145,0.753,r&b
19146,0.784,r&b
19147,0.763,r&b
19148,0.764,r&b
19149,0.83,r&b
19150,0.687,r&b
