,valence,playlist_genre
4502,0.869,r&b
4503,0.468,r&b
4504,0.834,r&b
4505,0.63,r&b
4506,0.765,r&b
4507,0.548,r&b
4508,0.347,r&b
4509,0.695,r&b
4510,0.782,r&b
4511,0.766,r&b
4512,0.751,r&b
4513,0.722,r&b
4514,0.837,r&b
4515,0.452,r&b
4516,0.388,r&b
4517,0.73,r&b
4518,0.633,r&b
4519,0.407,r&b
4783,0.739,r&b
4797,0.653,r&b
4798,0.789,r&b
4799,0.22,r&b
4800,0.25,r&b
4801,0.532,r&b
4802,0.233,r&b
4803,0.621,r&b
4804,0.16,r&b
4805,0.591,r&b
4806,0.877,r&b
4807,0.74,r&b
4808,0.783,r&b
4809,0.197,r&b
4810,0.386,r&b
4811,0.426,r&b
4812,0.521,r&b
4827,0.39,r&b
4832,0.76,r&b
4833,0.804,r&b
4844,0.0599,r&b
4845,0.59,r&b
4858,0.291,r&b
4859,0.123,r&b
4860,0.35,r&b
4861,0.327,r&b
4862,0.398,r&b
4863,0.184,r&b
4864,0.187,r&b
4865,0.33,r&b
4866,0.609,r&b
4867,0.12,r&b
4868,0.53,r&b
4869,0.877,r&b
4870,0.6,r&b
4881,0.961,r&b
4882,0.728,r&b
4883,0.361,r&b
4884,0.541,r&b
4885,0.49,r&b
4886,0.647,r&b
4887,0.414,r&b
4888,0.507,r&b
4889,0.915,r&b
4890,0.189,r&b
4891,0.542,r&b
4892,0.625,r&b
4893,0.0853,r&b
4894,0.21,r&b
4897,0.766,r&b
4898,0.442,r&b
4899,0.924,r&b
4900,0.815,r&b
4901,0.71,r&b
4902,0.226,r&b
4903,0.873,r&b
4904,0.2,r&b
4905,0.313,r&b
4906,0.52,r&b
4907,0.327,r&b
4909,0.294,r&b
4910,0.2,r&b
4911,0.777,r&b
4912,0.38,r&b
4913,0.532,r&b
4914,0.715,r&b
4915,0.393,r&b
4916,0.383,r&b
4944,0.551,r&b
4950,0.402,r&b
4951,0.425,r&b
4952,0.684,r&b
4953,0.693,r&b
4954,0.732,r&b
4955,0.454,r&b
4965,0.6,r&b
4972,0.56,r&b
4973,0.517,r&b
4974,0.256,r&b
4975,0.694,r&b
4976,0.966,r&b
4977,0.535,r&b
4978,0.657,r&b
4979,0.626,r&b
4980,0.123,r&b
4981,0.376,r&b
4982,0.704,r&b
4983,0.172,r&b
4984,0.67,r&b
4985,0.829,r&b
4989,0.843,r&b
4990,0.377,r&b
4992,0.437,r&b
4993,0.515,r&b
4994,0.422,r&b
4995,0.77,r&b
4996,0.964,r&b
5020,0.641,r&b
5030,0.444,r&b
5031,0.562,r&b
5032,0.384,r&b
5033,0.736,r&b
5034,0.178,r&b
5035,0.116,r&b
5036,0.718,r&b
5037,0.412,r&b
5038,0.567,r&b
5039,0.667,r&b
5040,0.925,r&b
5041,0.744,r&b
5042,0.625,r&b
5043,0.793,r&b
5044,0.618,r&b
5048,0.631,r&b
5049,0.454,r&b
5050,0.304,r&b
5051,0.309,r&b
5067,0.428,r&b
5068,0.742,r&b
5069,0.891,r&b
5070,0.786,r&b
5078,0.782,r&b
5079,0.745,r&b
5080,0.246,r&b
5081,0.336,r&b
5082,0.573,r&b
5083,0.334,r&b
5084,0.783,r&b
5085,0.816,r&b
5086,0.701,r&b
5087,0.707,r&b
5091,0.496,r&b
5095,0.33,r&b
5096,0.666,r&b
5097,0.485,r&b
5098,0.66,r&b
5099,0.306,r&b
5108,0.632,r&b
5109,0.753,r&b
5110,0.566,r&b
5111,0.681,r&b
5112,0.401,r&b
5113,0.557,r&b
5114,0.43,r&b
5115,0.335,r&b
5116,0.878,r&b
5117,0.364,r&b
5119,0.315,r&b
5120,0.334,r&b
5121,0.535,r&b
5122,0.653,r&b
5124,0.158,r&b
5127,0.219,r&b
5128,0.346,r&b
5129,0.386,r&b
5130,0.285,r&b
5131,0.727,r&b
5132,0.0966,r&b
5133,0.8,r&b
5134,0.884,r&b
5141,0.77,r&b
5146,0.375,r&b
5147,0.764,r&b
5148,0.741,r&b
5149,0.593,r&b
5150,0.137,r&b
5151,0.258,r&b
5152,0.16,r&b
5153,0.302,r&b
5154,0.191,r&b
5155,0.685,r&b
5156,0.664,r&b
5157,0.483,r&b
5158,0.205,r&b
5160,0.553,r&b
5161,0.599,r&b
5162,0.598,r&b
5163,0.729,r&b
5164,0.144,r&b
5165,0.589,r&b
5166,0.37,r&b
5167,0.425,r&b
5168,0.238,r&b
5169,0.441,r&b
5170,0.484,r&b
5211,0.337,r&b
5232,0.569,r&b
5237,0.454,r&b
5239,0.38,r&b
5240,0.495,r&b
5241,0.272,r&b
5242,0.152,r&b
5243,0.662,r&b
5244,0.422,r&b
5245,0.504,r&b
5247,0.334,r&b
5248,0.521,r&b
5249,0.343,r&b
5250,0.272,r&b
5251,0.276,r&b
5252,0.345,r&b
5253,0.483,r&b
5254,0.352,r&b
5255,0.702,r&b
5256,0.747,r&b
5570,0.542,r&b
5571,0.41,r&b
5572,0.162,r&b
5573,0.578,r&b
5574,0.333,r&b
5575,0.393,r&b
5576,0.634,r&b
5577,0.139,r&b
5578,0.224,r&b
5579,0.333,r&b
5580,0.508,r&b
5581,0.486,r&b
5582,0.528,r&b
5583,0.779,r&b
5584,0.339,r&b
5585,0.671,r&b
5586,0.382,r&b
5587,0.829,r&b
5588,0.197,r&b
5589,0.203,r&b
5590,0.452,r&b
5591,0.339,r&b
5592,0.474,r&b
5593,0.0735,r&b
5594,0.563,r&b
5595,0.211,r&b
5596,0.14,r&b
5597,0.223,r&b
5598,0.435,r&b
5599,0.59,r&b
5600,0.229,r&b
5601,0.192,r&b
5602,0.118,r&b
5603,0.961,r&b
5604,0.649,r&b
5605,0.541,r&b
5606,0.336,r&b
5607,0.189,r&b
5608,0.72,r&b
5609,0.408,r&b
5610,0.664,r&b
5611,0.314,r&b
5612,0.613,r&b
5613,0.0829,r&b
5614,0.285,r&b
5615,0.833,r&b
5616,0.617,r&b
5617,0.573,r&b
5618,0.34,r&b
5876,0.81,r&b
5888,0.43,r&b
5889,0.583,r&b
5890,0.119,r&b
5891,0.779,r&b
5892,0.425,r&b
5894,0.388,r&b
5895,0.321,r&b
5896,0.503,r&b
5897,0.496,r&b
5898,0.141,r&b
5899,0.688,r&b
5902,0.226,r&b
5903,0.0441,r&b
5906,0.705,r&b
5907,0.701,r&b
5908,0.436,r&b
5909,0.836,r&b
5910,0.584,r&b
5911,0.479,r&b
5912,0.354,r&b
5913,0.15,r&b
5914,0.351,r&b
5915,0.317,r&b
5916,0.289,r&b
5917,0.173,r&b
5918,0.275,r&b
5919,0.372,r&b
5929,0.648,r&b
5930,0.57,r&b
5931,0.25,r&b
5932,0.234,r&b
6045,0.341,r&b
6046,0.28,r&b
6077,0.266,r&b
6078,0.439,r&b
6079,0.21,r&b
6080,0.408,r&b
6081,0.441,r&b
6082,0.491,r&b
6086,0.861,r&b
6087,0.483,r&b
6088,0.219,r&b
6089,0.52,r&b
6090,0.245,r&b
6091,0.181,r&b
6107,0.168,r&b
6110,0.298,r&b
6111,0.307,r&b
6112,0.218,r&b
6113,0.0704,r&b
6114,0.348,r&b
6295,0.777,r&b
6296,0.832,r&b
6297,0.789,r&b
6299,0.942,r&b
6300,0.655,r&b
6307,0.653,r&b
6308,0.617,r&b
6309,0.887,r&b
6310,0.667,r&b
6311,0.703,r&b
6312,0.71,r&b
6313,0.75,r&b
6314,0.526,r&b
6315,0.78,r&b
6316,0.562,r&b
6317,0.896,r&b
6318,0.928,r&b
6319,0.79,r&b
6320,0.961,r&b
6321,0.955,r&b
6322,0.769,r&b
6323,0.645,r&b
6324,0.85,r&b
6325,0.526,r&b
6326,0.752,r&b
6327,0.739,r&b
6328,0.952,r&b
6329,0.621,r&b
6330,0.481,r&b
6331,0.778,r&b
6332,0.834,r&b
6333,0.887,r&b
6334,0.658,r&b
6335,0.831,r&b
6336,0.514,r&b
6337,0.852,r&b
6338,0.624,r&b
6339,0.654,r&b
6340,0.838,r&b
6341,0.594,r&b
6342,0.658,r&b
6343,0.78,r&b
6344,0.783,r&b
6345,0.884,r&b
6346,0.619,r&b
6347,0.712,r&b
6348,0.564,r&b
6349,0.817,r&b
6350,0.834,r&b
6351,0.588,r&b
6721,0.929,r&b
6722,0.51,r&b
6723,0.416,r&b
6724,0.395,r&b
6725,0.475,r&b
6726,0.709,r&b
6727,0.674,r&b
6728,0.591,r&b
6768,0.567,r&b
6769,0.424,r&b
6770,0.604,r&b
6771,0.321,r&b
6772,0.432,r&b
6773,0.542,r&b
6774,0.677,r&b
6775,0.309,r&b
6776,0.454,r&b
6777,0.42,r&b
6778,0.333,r&b
6779,0.733,r&b
6780,0.94,r&b
6781,0.381,r&b
6782,0.957,r&b
6783,0.966,r&b
6784,0.708,r&b
6785,0.346,r&b
6786,0.325,r&b
6787,0.144,r&b
6788,0.64,r&b
6789,0.776,r&b
6790,0.468,r&b
6791,0.229,r&b
6806,0.545,r&b
6807,0.722,r&b
6808,0.213,r&b
6809,0.484,r&b
6810,0.607,r&b
6811,0.405,r&b
6835,0.185,r&b
6837,0.64,r&b
6838,0.4,r&b
6839,0.662,r&b
6840,0.497,r&b
6841,0.717,r&b
6842,0.581,r&b
6851,0.527,r&b
6856,0.72,r&b
6860,0.306,r&b
6861,0.81,r&b
6862,0.841,r&b
6863,0.806,r&b
6864,0.356,r&b
6865,0.071,r&b
6866,0.908,r&b
6867,0.207,r&b
6868,0.493,r&b
6869,0.36,r&b
6870,0.0956,r&b
6871,0.582,r&b
6873,0.483,r&b
6874,0.397,r&b
6875,0.248,r&b
6880,0.759,r&b
6883,0.71,r&b
6884,0.69,r&b
6885,0.364,r&b
6886,0.13,r&b
6888,0.586,r&b
7077,0.0501,r&b
7078,0.319,r&b
7079,0.327,r&b
7096,0.323,r&b
7130,0.373,r&b
7131,0.667,r&b
7132,0.737,r&b
7143,0.36,r&b
7144,0.204,r&b
7145,0.367,r&b
7146,0.401,r&b
7147,0.842,r&b
7148,0.484,r&b
7149,0.587,r&b
7203,0.38,r&b
7204,0.766,r&b
7205,0.689,r&b
7206,0.347,r&b
7207,0.297,r&b
7208,0.485,r&b
7209,0.535,r&b
7210,0.584,r&b
7218,0.646,r&b
7221,0.461,r&b
7222,0.424,r&b
7223,0.196,r&b
7224,0.563,r&b
7225,0.709,r&b
7226,0.487,r&b
7227,0.137,r&b
7228,0.735,r&b
7229,0.171,r&b
7233,0.181,r&b
7234,0.538,r&b
7235,0.407,r&b
7236,0.357,r&b
7237,0.775,r&b
7238,0.486,r&b
7244,0.639,r&b
7246,0.478,r&b
7250,0.541,r&b
7251,0.409,r&b
7252,0.361,r&b
7253,0.104,r&b
7254,0.697,r&b
7255,0.761,r&b
7256,0.802,r&b
7495,0.766,r&b
7496,0.585,r&b
7497,0.446,r&b
7498,0.767,r&b
7499,0.635,r&b
7500,0.848,r&b
7501,0.455,r&b
7502,0.893,r&b
7509,0.536,r&b
7510,0.79,r&b
7511,0.767,r&b
7512,0.679,r&b
7526,0.768,r&b
7531,0.474,r&b
7532,0.88,r&b
7533,0.519,r&b
7534,0.68,r&b
7535,0.413,r&b
7536,0.842,r&b
7537,0.746,r&b
7538,0.848,r&b
7539,0.885,r&b
7540,0.661,r&b
7541,0.582,r&b
7544,0.821,r&b
7545,0.967,r&b
7546,0.889,r&b
7547,0.63,r&b
7553,0.799,r&b
7554,0.631,r&b
7555,0.677,r&b
7556,0.366,r&b
7564,0.501,r&b
7565,0.658,r&b
7566,0.448,r&b
7567,0.546,r&b
7568,0.909,r&b
7569,0.673,r&b
7570,0.582,r&b
7582,0.23,r&b
7583,0.779,r&b
7597,0.53,r&b
7598,0.732,r&b
7599,0.334,r&b
7601,0.777,r&b
7602,0.828,r&b
7603,0.554,r&b
7604,0.92,r&b
7605,0.733,r&b
7606,0.652,r&b
7615,0.567,r&b
7616,0.764,r&b
7617,0.874,r&b
7951,0.609,r&b
7952,0.752,r&b
7953,0.442,r&b
7954,0.652,r&b
7955,0.275,r&b
7956,0.675,r&b
7957,0.9,r&b
7958,0.855,r&b
7987,0.902,r&b
7994,0.747,r&b
7995,0.653,r&b
7996,0.324,r&b
8005,0.436,r&b
8006,0.494,r&b
8007,0.562,r&b
8008,0.828,r&b
8035,0.717,r&b
8036,0.75,r&b
8047,0.518,r&b
8051,0.278,r&b
8052,0.932,r&b
8062,0.715,r&b
8063,0.839,r&b
8099,0.758,r&b
8109,0.762,r&b
8111,0.566,r&b
8112,0.588,r&b
8113,0.315,r&b
8114,0.58,r&b
8115,0.763,r&b
8116,0.755,r&b
8117,0.772,r&b
8118,0.428,r&b
8119,0.532,r&b
8120,0.64,r&b
8121,0.499,r&b
8133,0.295,r&b
8134,0.672,r&b
8135,0.391,r&b
8137,0.647,r&b
8138,0.305,r&b
8139,0.19,r&b
8140,0.587,r&b
8141,0.576,r&b
8142,0.434,r&b
8143,0.674,r&b
8144,0.638,r&b
8145,0.405,r&b
8436,0.482,r&b
8437,0.43,r&b
8438,0.205,r&b
8439,0.682,r&b
8440,0.58,r&b
8441,0.452,r&b
8442,0.266,r&b
8443,0.551,r&b
8444,0.727,r&b
8445,0.444,r&b
8446,0.348,r&b
8447,0.336,r&b
8448,0.216,r&b
8449,0.181,r&b
8450,0.44,r&b
8451,0.308,r&b
8452,0.121,r&b
8453,0.512,r&b
8454,0.342,r&b
8455,0.431,r&b
8460,0.561,r&b
8461,0.512,r&b
8462,0.19,r&b
8463,0.244,r&b
8464,0.141,r&b
8476,0.548,r&b
8477,0.783,r&b
8478,0.555,r&b
8479,0.812,r&b
8595,0.503,r&b
8596,0.809,r&b
8597,0.787,r&b
8604,0.511,r&b
8605,0.382,r&b
8606,0.842,r&b
8607,0.29,r&b
8608,0.119,r&b
8609,0.701,r&b
8610,0.556,r&b
8611,0.885,r&b
8612,0.63,r&b
8613,0.251,r&b
8614,0.445,r&b
8615,0.255,r&b
8616,0.324,r&b
8617,0.232,r&b
8618,0.562,r&b
8619,0.385,r&b
8620,0.868,r&b
8621,0.363,r&b
8622,0.968,r&b
8623,0.8,r&b
8624,0.697,r&b
8625,0.0485,r&b
8626,0.312,r&b
8627,0.499,r&b
8628,0.96,r&b
8629,0.661,r&b
8630,0.347,r&b
8631,0.623,r&b
8632,0.8,r&b
8633,0.571,r&b
8634,0.207,r&b
8635,0.183,r&b
8636,0.555,r&b
8637,0.517,r&b
8638,0.611,r&b
8639,0.32,r&b
8640,0.411,r&b
8641,0.529,r&b
8642,0.545,r&b
8643,0.405,r&b
8644,0.272,r&b
8645,0.855,r&b
8646,0.816,r&b
8647,0.51,r&b
8648,0.279,r&b
8649,0.352,r&b
8650,0.239,r&b
8651,0.577,r&b
8652,0.962,r&b
8653,0.356,r&b
8654,0.239,r&b
8655,0.579,r&b
8656,0.732,r&b
8657,0.367,r&b
8658,0.644,r&b
8659,0.485,r&b
8660,0.787,r&b
8661,0.298,r&b
8662,0.869,r&b
8663,0.649,r&b
8664,0.186,r&b
8665,0.377,r&b
8666,0.547,r&b
8667,0.36,r&b
8668,0.576,r&b
8669,0.433,r&b
8670,0.613,r&b
8675,0.359,r&b
8676,0.326,r&b
8677,0.731,r&b
8679,0.761,r&b
8680,0.275,r&b
8681,0.74,r&b
8682,0.583,r&b
8683,0.798,r&b
8684,0.15,r&b
8685,0.576,r&b
8741,0.469,r&b
8742,0.748,r&b
8743,0.633,r&b
8753,0.293,r&b
8754,0.654,r&b
8755,0.304,r&b
8849,0.676,r&b
8850,0.168,r&b
8851,0.507,r&b
8852,0.12,r&b
8853,0.338,r&b
8854,0.312,r&b
8859,0.27,r&b
8860,0.458,r&b
8861,0.128,r&b
8865,0.536,r&b
8866,0.15,r&b
8867,0.0544,r&b
8868,0.165,r&b
8878,0.409,r&b
8879,0.552,r&b
8880,0.597,r&b
8881,0.139,r&b
8882,0.239,r&b
8883,0.33,r&b
8884,0.125,r&b
8885,0.72,r&b
8890,0.296,r&b
8898,0.299,r&b
8899,0.038,r&b
8900,0.644,r&b
8901,0.761,r&b
8902,0.238,r&b
8903,0.547,r&b
8904,0.205,r&b
8905,0.277,r&b
8907,0.247,r&b
8908,0.348,r&b
8909,0.325,r&b
8910,0.153,r&b
8911,0.507,r&b
8912,0.246,r&b
8913,0.191,r&b
8914,0.241,r&b
8915,0.284,r&b
8916,0.124,r&b
8922,0.552,r&b
8923,0.148,r&b
8924,0.27,r&b
8925,0.326,r&b
8963,0.561,r&b
8975,0.413,r&b
8976,0.195,r&b
8977,0.534,r&b
8978,0.378,r&b
8979,0.3,r&b
8980,0.543,r&b
8981,0.34,r&b
8982,0.636,r&b
8983,0.393,r&b
8984,0.101,r&b
8985,0.482,r&b
8987,0.369,r&b
8988,0.102,r&b
9182,0.333,r&b
9183,0.472,r&b
9184,0.0498,r&b
9185,0.0746,r&b
9186,0.566,r&b
9187,0.329,r&b
9188,0.129,r&b
9189,0.0608,r&b
9190,0.199,r&b
9191,0.103,r&b
9205,0.387,r&b
9206,0.67,r&b
9207,0.189,r&b
9208,0.206,r&b
9209,0.354,r&b
9210,0.537,r&b
9215,0.274,r&b
9216,0.339,r&b
9217,0.19,r&b
9218,0.348,r&b
9219,0.236,r&b
9220,0.404,r&b
9221,0.239,r&b
9222,0.103,r&b
9223,0.354,r&b
9224,0.381,r&b
9225,0.328,r&b
9226,0.427,r&b
9227,0.316,r&b
9228,0.468,r&b
9229,0.107,r&b
9230,0.2,r&b
9231,0.291,r&b
9232,0.451,r&b
9233,0.193,r&b
9234,0.164,r&b
9235,0.155,r&b
9236,0.348,r&b
9238,0.28,r&b
9239,0.473,r&b
9240,0.163,r&b
9241,0.454,r&b
9242,0.0581,r&b
9243,0.442,r&b
9247,0.322,r&b
9248,0.573,r&b
9249,0.545,r&b
9257,0.222,r&b
9264,0.332,r&b
9265,0.121,r&b
9311,0.112,r&b
9312,0.082,r&b
9313,0.572,r&b
9314,0.563,r&b
9315,0.337,r&b
9336,0.4,r&b
9337,0.372,r&b
9338,0.494,r&b
9339,0.696,r&b
9340,0.325,r&b
9341,0.19,r&b
9342,0.391,r&b
9406,0.188,r&b
9419,0.583,r&b
9420,0.782,r&b
9421,0.798,r&b
9426,0.386,r&b
9427,0.678,r&b
9428,0.321,r&b
9429,0.602,r&b
9430,0.727,r&b
9431,0.425,r&b
9432,0.486,r&b
9446,0.586,r&b
9447,0.437,r&b
9448,0.47,r&b
9449,0.847,r&b
9450,0.43,r&b
9451,0.778,r&b
9452,0.785,r&b
9457,0.595,r&b
9458,0.351,r&b
9459,0.345,r&b
9460,0.738,r&b
9461,0.772,r&b
9462,0.81,r&b
9463,0.646,r&b
9472,0.732,r&b
9473,0.795,r&b
9474,0.799,r&b
9475,0.649,r&b
9476,0.504,r&b
9477,0.693,r&b
9498,0.958,r&b
9499,0.696,r&b
9500,0.84,r&b
9512,0.77,r&b
9513,0.453,r&b
9514,0.599,r&b
9515,0.848,r&b
9516,0.666,r&b
9517,0.405,r&b
9518,0.623,r&b
9519,0.497,r&b
9520,0.764,r&b
9521,0.418,r&b
9522,0.707,r&b
9523,0.656,r&b
9531,0.427,r&b
9532,0.531,r&b
9533,0.597,r&b
9541,0.545,r&b
9631,0.741,r&b
9632,0.396,r&b
9633,0.343,r&b
9634,0.826,r&b
9635,0.575,r&b
9636,0.731,r&b
9684,0.431,r&b
9685,0.723,r&b
9686,0.329,r&b
9687,0.606,r&b
9688,0.353,r&b
9697,0.55,r&b
9706,0.53,r&b
9707,0.675,r&b
9708,0.44,r&b
9709,0.636,r&b
9710,0.7,r&b
9711,0.493,r&b
9712,0.824,r&b
9713,0.313,r&b
9714,0.339,r&b
9715,0.899,r&b
9716,0.321,r&b
9717,0.721,r&b
9718,0.497,r&b
9719,0.679,r&b
9720,0.241,r&b
9721,0.41,r&b
9722,0.398,r&b
9723,0.729,r&b
9724,0.388,r&b
9725,0.695,r&b
9726,0.0673,r&b
9727,0.188,r&b
9728,0.705,r&b
9729,0.342,r&b
9740,0.81,r&b
9741,0.451,r&b
9758,0.162,r&b
9759,0.333,r&b
9770,0.373,r&b
9771,0.351,r&b
9772,0.0705,r&b
9778,0.124,r&b
9779,0.816,r&b
9780,0.168,r&b
9781,0.711,r&b
9782,0.21,r&b
9783,0.312,r&b
9784,0.339,r&b
9785,0.789,r&b
9786,0.662,r&b
9788,0.4,r&b
9789,0.43,r&b
9790,0.533,r&b
9791,0.167,r&b
9792,0.79,r&b
9793,0.643,r&b
9794,0.83,r&b
9795,0.801,r&b
9796,0.34,r&b
9797,0.391,r&b
9798,0.516,r&b
9799,0.414,r&b
9800,0.142,r&b
9801,0.369,r&b
9802,0.623,r&b
9803,0.585,r&b
9804,0.282,r&b
9805,0.207,r&b
9806,0.951,r&b
9807,0.36,r&b
9808,0.611,r&b
9811,0.476,r&b
9812,0.663,r&b
9813,0.786,r&b
9814,0.535,r&b
9815,0.563,r&b
9816,0.481,r&b
9817,0.447,r&b
9818,0.726,r&b
9819,0.728,r&b
9820,0.691,r&b
9821,0.507,r&b
9824,0.0827,r&b
9825,0.603,r&b
9829,0.342,r&b
9830,0.639,r&b
9831,0.926,r&b
9832,0.201,r&b
9833,0.485,r&b
9878,0.506,r&b
9879,0.536,r&b
9880,0.239,r&b
9881,0.638,r&b
9882,0.445,r&b
9883,0.664,r&b
9888,0.313,r&b
9889,0.853,r&b
9890,0.344,r&b
9903,0.389,r&b
9904,0.435,r&b
9905,0.344,r&b
9906,0.504,r&b
9907,0.497,r&b
9908,0.0379,r&b
9909,0.363,r&b
9912,0.601,r&b
9915,0.157,r&b
9916,0.142,r&b
9917,0.397,r&b
9918,0.239,r&b
9919,0.69,r&b
9938,0.465,r&b
9939,0.129,r&b
9993,0.237,r&b
9994,0.329,r&b
10000,0.376,r&b
10023,0.78,r&b
10024,0.493,r&b
10025,0.481,r&b
10026,0.0655,r&b
10027,0.517,r&b
10028,0.33,r&b
10029,0.0727,r&b
10030,0.242,r&b
10031,0.516,r&b
10032,0.344,r&b
10046,0.267,r&b
10056,0.635,r&b
10150,0.504,r&b
10151,0.492,r&b
10152,0.675,r&b
10153,0.52,r&b
10159,0.207,r&b
10160,0.164,r&b
10161,0.578,r&b
10162,0.63,r&b
10163,0.448,r&b
10164,0.129,r&b
10165,0.463,r&b
10166,0.49,r&b
10167,0.187,r&b
10168,0.841,r&b
10169,0.422,r&b
10170,0.342,r&b
10171,0.459,r&b
10172,0.772,r&b
10173,0.554,r&b
10174,0.821,r&b
10175,0.88,r&b
10176,0.725,r&b
10179,0.681,r&b
10180,0.319,r&b
10181,0.351,r&b
10182,0.188,r&b
10183,0.485,r&b
10184,0.589,r&b
10185,0.534,r&b
10186,0.425,r&b
10187,0.849,r&b
10188,0.53,r&b
10189,0.252,r&b
10190,0.376,r&b
10191,0.523,r&b
10192,0.199,r&b
10193,0.681,r&b
10194,0.547,r&b
10195,0.615,r&b
10196,0.282,r&b
10197,0.358,r&b
10198,0.559,r&b
10199,0.36,r&b
10200,0.937,r&b
10201,0.757,r&b
10202,0.544,r&b
10204,0.231,r&b
10205,0.377,r&b
10206,0.88,r&b
10207,0.472,r&b
10208,0.579,r&b
10209,0.93,r&b
10210,0.43,r&b
10211,0.384,r&b
10212,0.607,r&b
10213,0.144,r&b
10214,0.499,r&b
10215,0.727,r&b
10216,0.373,r&b
10217,0.486,r&b
10221,0.76,r&b
10222,0.653,r&b
10223,0.63,r&b
10224,0.769,r&b
10229,0.826,r&b
10230,0.198,r&b
10231,0.35,r&b
10232,0.492,r&b
10233,0.711,r&b
10236,0.847,r&b
10237,0.727,r&b
10242,0.762,r&b
10243,0.694,r&b
10253,0.809,r&b
10254,0.654,r&b
10255,0.79,r&b
10256,0.495,r&b
10257,0.825,r&b
10258,0.549,r&b
10259,0.464,r&b
10260,0.825,r&b
10261,0.863,r&b
10262,0.698,r&b
10263,0.525,r&b
10264,0.532,r&b
10265,0.376,r&b
10266,0.798,r&b
10273,0.629,r&b
10274,0.536,r&b
10275,0.824,r&b
10276,0.488,r&b
10277,0.311,r&b
10278,0.535,r&b
10279,0.688,r&b
10280,0.703,r&b
10281,0.714,r&b
10282,0.922,r&b
10283,0.745,r&b
10284,0.608,r&b
10285,0.375,r&b
10286,0.602,r&b
10287,0.544,r&b
10288,0.338,r&b
10289,0.536,r&b
10290,0.819,r&b
10291,0.575,r&b
10292,0.679,r&b
10293,0.417,r&b
10294,0.959,r&b
10295,0.746,r&b
10296,0.178,r&b
10297,0.192,r&b
10298,0.776,r&b
10299,0.365,r&b
10300,0.551,r&b
10305,0.451,r&b
10306,0.558,r&b
10307,0.408,r&b
10308,0.572,r&b
10309,0.17,r&b
10310,0.339,r&b
10311,0.424,r&b
10312,0.53,r&b
10313,0.625,r&b
10314,0.396,r&b
10315,0.61,r&b
10316,0.312,r&b
10317,0.624,r&b
10321,0.429,r&b
10322,0.745,r&b
10339,0.481,r&b
10340,0.105,r&b
10341,0.147,r&b
10342,0.35,r&b
10343,0.814,r&b
10344,0.589,r&b
10345,0.394,r&b
10346,0.367,r&b
10347,0.394,r&b
11203,0.765,r&b
11204,0.595,r&b
11205,0.592,r&b
11206,0.615,r&b
11207,0.577,r&b
11214,0.502,r&b
11215,0.746,r&b
11216,0.78,r&b
11217,0.655,r&b
11218,0.743,r&b
11219,0.582,r&b
11220,0.73,r&b
11221,0.882,r&b
11222,0.919,r&b
11223,0.485,r&b
11224,0.311,r&b
11225,0.967,r&b
11226,0.531,r&b
11227,0.69,r&b
11228,0.357,r&b
11231,0.915,r&b
11232,0.539,r&b
11233,0.133,r&b
11234,0.696,r&b
11235,0.222,r&b
11239,0.523,r&b
11240,0.86,r&b
11241,0.584,r&b
11242,0.887,r&b
11243,0.798,r&b
11244,0.766,r&b
11245,0.43,r&b
11256,0.572,r&b
11257,0.629,r&b
11258,0.714,r&b
11259,0.366,r&b
11260,0.392,r&b
11261,0.881,r&b
11262,0.28,r&b
11263,0.949,r&b
11264,0.438,r&b
11265,0.628,r&b
11266,0.789,r&b
11267,0.417,r&b
11268,0.914,r&b
11269,0.601,r&b
11270,0.75,r&b
11273,0.119,r&b
11274,0.489,r&b
11275,0.566,r&b
11276,0.671,r&b
11277,0.484,r&b
11281,0.0456,r&b
11282,0.368,r&b
11291,0.913,r&b
11292,0.547,r&b
11293,0.666,r&b
11294,0.971,r&b
11295,0.893,r&b
11296,0.599,r&b
11297,0.855,r&b
12450,0.382,r&b
12451,0.82,r&b
12452,0.835,r&b
12453,0.619,r&b
12463,0.511,r&b
12464,0.578,r&b
12465,0.726,r&b
12466,0.603,r&b
12467,0.611,r&b
12468,0.51,r&b
12469,0.634,r&b
12470,0.427,r&b
12471,0.229,r&b
12472,0.199,r&b
12473,0.63,r&b
12474,0.723,r&b
12475,0.234,r&b
12476,0.825,r&b
12477,0.675,r&b
12478,0.262,r&b
12479,0.298,r&b
12480,0.648,r&b
12481,0.734,r&b
12482,0.904,r&b
12483,0.698,r&b
12484,0.596,r&b
12485,0.909,r&b
12486,0.539,r&b
12487,0.505,r&b
12488,0.149,r&b
12489,0.651,r&b
12490,0.581,r&b
12491,0.359,r&b
12492,0.291,r&b
12493,0.339,r&b
12494,0.364,r&b
12495,0.807,r&b
12496,0.771,r&b
12497,0.637,r&b
12504,0.52,r&b
12505,0.729,r&b
12506,0.844,r&b
12507,0.54,r&b
12508,0.77,r&b
12575,0.416,r&b
12576,0.358,r&b
12577,0.506,r&b
12578,0.511,r&b
12579,0.452,r&b
12580,0.739,r&b
12581,0.697,r&b
12582,0.65,r&b
12583,0.843,r&b
12584,0.761,r&b
12585,0.516,r&b
12586,0.666,r&b
12587,0.358,r&b
12588,0.897,r&b
12589,0.833,r&b
12590,0.677,r&b
12591,0.502,r&b
12592,0.548,r&b
12593,0.609,r&b
12594,0.663,r&b
